指数代码,指数名称,交易日期,开盘,最高,最低,收盘,成交量,成交金额
1,上证指数,2008/6/23,2780.15,2813.14,2741.19,2760.42,4067003200,41900494857
1,上证指数,2008/6/24,2747.32,2817.17,2728.83,2803.02,4838723100,49942894581
1,上证指数,2008/6/25,2794.04,2910.48,2784.42,2905.01,6481910500,67510404545
1,上证指数,2008/6/26,2904.09,2931.31,2851.12,2901.85,6551922800,69186564907
1,上证指数,2008/6/27,2809.31,2822.26,2723.16,2748.43,6052991900,61718685206
1,上证指数,2008/6/30,2724.4,2766.8,2693.4,2736.1,3851885400,40556340515
1,上证指数,2008/7/1,2743.16,2753.33,2644.78,2651.61,4068142300,42996490238
1,上证指数,2008/7/2,2656.04,2700.9,2627.9,2651.72,4018179300,43562554256
1,上证指数,2008/7/3,2610.82,2746.37,2566.53,2703.53,6814671700,74072058340
1,上证指数,2008/7/4,2691.21,2713.48,2645.83,2669.89,5729192800,62000179301
1,上证指数,2008/7/7,2673.55,2801.53,2673.55,2792.4,7740584800,82037582147
1,上证指数,2008/7/8,2805.61,2843.6,2754.62,2814.95,8020468000,87478469668
1,上证指数,2008/7/9,2838.86,2920.55,2838.86,2920.55,9702611900,1.05832E+11
1,上证指数,2008/7/10,2879.62,2952.04,2862.06,2875.45,9090484100,99505895425
1,上证指数,2008/7/11,2863.81,2888.29,2821.31,2856.63,6482055300,69789668051
1,上证指数,2008/7/14,2837.49,2895.3,2828.24,2878.26,5446592300,59458811236
1,上证指数,2008/7/15,2886.11,2896.33,2769.91,2779.45,7091523400,75183081177
1,上证指数,2008/7/16,2753.9,2765.15,2656.61,2705.87,6004392200,60360593536
1,上证指数,2008/7/17,2747.95,2773.28,2676.15,2684.78,5084233300,51451570137
1,上证指数,2008/7/18,2711.74,2785.53,2665.91,2778.37,5787350000,59102962346
1,上证指数,2008/7/21,2759.88,2865.07,2745.64,2861.42,6648770000,69669133696
1,上证指数,2008/7/22,2852.44,2868.62,2830.76,2846.12,6151910700,65130356224
1,上证指数,2008/7/23,2870.93,2887.58,2831.11,2837.85,6149797500,64221812149
1,上证指数,2008/7/24,2861.81,2912.7,2849.1,2910.29,7250544500,77975696786
1,上证指数,2008/7/25,2875.77,2888.58,2851.93,2865.1,6253105900,63867379931
1,上证指数,2008/7/28,2883.76,2924.45,2883.76,2903.01,6231879200,64491646958
1,上证指数,2008/7/29,2868.01,2868.01,2827.7,2850.31,5863227800,59263834814
1,上证指数,2008/7/30,2884.59,2894.37,2822.19,2836.67,4894688400,48912863290
1,上证指数,2008/7/31,2844.65,2848,2774.1,2775.72,4453026900,43577577230
1,上证指数,2008/8/1,2751.02,2830.76,2721.95,2801.82,4921541900,50743916796
1,上证指数,2008/8/4,2782.99,2793.26,2738.85,2741.74,3717031800,37566055922
1,上证指数,2008/8/5,2751.2,2762.26,2684.73,2690.75,4237855200,42511686422
1,上证指数,2008/8/6,2711.6,2743.11,2678.86,2719.37,4060552500,41130300109
1,上证指数,2008/8/7,2717.5,2742.7,2691.36,2727.58,3949212100,38724122744
1,上证指数,2008/8/8,2724.43,2725.93,2595.92,2605.72,4850743700,46304907755
1,上证指数,2008/8/11,2595.89,2601.5,2453.71,2470.07,4716145000,41510408309
1,上证指数,2008/8/12,2445.22,2484.75,2430.85,2457.2,3663263200,31055560371
1,上证指数,2008/8/13,2440.53,2458.77,2370.74,2446.3,4100523100,35322519408
1,上证指数,2008/8/14,2432.2,2454.25,2409.01,2437.08,3130522600,27731353259
1,上证指数,2008/8/15,2434.41,2476.86,2414.57,2450.61,3129606800,27201868951
1,上证指数,2008/8/18,2451.78,2455.5,2318.93,2319.87,5365679600,35866644286
1,上证指数,2008/8/19,2297.24,2355.93,2284.59,2344.47,3859382100,27699092355
1,上证指数,2008/8/20,2332.48,2523.47,2306.66,2523.28,7373666300,59038931793
1,上证指数,2008/8/21,2484.49,2518.44,2431.05,2431.72,6133199000,51914051787
1,上证指数,2008/8/22,2414.46,2426.71,2362.09,2405.23,4628459300,36347766869
1,上证指数,2008/8/25,2408.09,2443.99,2382.29,2413.37,3375721700,26848283382
1,上证指数,2008/8/26,2384.95,2403.02,2327.22,2350.08,4097946600,31328604024
1,上证指数,2008/8/27,2343.88,2385.99,2310.45,2342.15,4095260400,32569013718
1,上证指数,2008/8/28,2341.96,2374.25,2333.03,2350.14,3475273400,28602903065
1,上证指数,2008/8/29,2361.05,2420.85,2352.1,2397.37,4640576800,37316396857
1,上证指数,2008/9/1,2380.47,2380.47,2311.73,2325.14,3626524000,28678403207
1,上证指数,2008/9/2,2312.1,2329.01,2284.92,2304.89,3419029100,25957452202
1,上证指数,2008/9/3,2301.94,2321.53,2248.07,2276.67,4225000600,32463648806
1,上证指数,2008/9/4,2270.52,2295.36,2249.12,2277.41,3416308900,25834811521
1,上证指数,2008/9/5,2224.53,2238.32,2199.36,2202.45,3860817100,27970605034
1,上证指数,2008/9/8,2210.34,2220.55,2135.38,2143.42,3766949700,27669314826
1,上证指数,2008/9/9,2152.28,2161.35,2114.5,2145.78,3072269100,21768671830
1,上证指数,2008/9/10,2131.8,2185.69,2102.91,2150.76,3901204200,28504635197
1,上证指数,2008/9/11,2143.4,2148.12,2070.43,2078.98,3644180300,27236533711
1,上证指数,2008/9/12,2077.55,2104.63,2064.29,2079.67,3031247500,22716506578
1,上证指数,2008/9/16,2049.81,2049.81,1974.39,1986.64,4622344500,33820604460
1,上证指数,2008/9/17,1971.94,1999.95,1922.68,1929.05,4585347200,32005441361
1,上证指数,2008/9/18,1876.12,1942.85,1802.33,1895.84,6633320200,43437772072
1,上证指数,2008/9/19,2067.64,2075.09,2043.32,2075.09,5843353600,41555012488
1,上证指数,2008/9/22,2241.72,2269.73,2164.8,2236.41,13993063600,1.13692E+11
1,上证指数,2008/9/23,2209.12,2253.39,2181.96,2201.51,10016515200,77600430791
1,上证指数,2008/9/24,2133.1,2218.29,2116.96,2216.81,6454781800,49021260465
1,上证指数,2008/9/25,2214.58,2333.28,2211.45,2297.5,10123040400,83512907016
1,上证指数,2008/9/26,2304.12,2310.45,2246.28,2293.78,7825930700,66635113117
1,上证指数,2008/10/6,2267.39,2267.39,2172.57,2173.74,6093813700,47348416157
1,上证指数,2008/10/7,2101.09,2183,2072.9,2157.84,5690261100,47167609080
1,上证指数,2008/10/8,2095.91,2127.09,2059.09,2092.22,5075947300,40761269628
1,上证指数,2008/10/9,2125.57,2130.87,2063.41,2074.58,4507100100,35875033478
1,上证指数,2008/10/10,1995.96,2027.83,1963.18,2000.57,5407752700,38454349958
1,上证指数,2008/10/13,1978.56,2074.47,1931.47,2073.57,5663380600,41943161643
1,上证指数,2008/10/14,2139.07,2146.73,2016.18,2017.32,6804248300,53353969196
1,上证指数,2008/10/15,1995.88,2013.49,1963.1,1994.67,4081795700,29604089410
1,上证指数,2008/10/16,1916.13,1943.32,1901.5,1909.94,5067244700,35148740337
1,上证指数,2008/10/17,1921.84,1941.3,1902.6,1930.65,3864729800,26152709540
1,上证指数,2008/10/20,1924.18,1979.84,1890.92,1974.01,4456978500,32116330019
1,上证指数,2008/10/21,1978.67,1996.66,1956.11,1958.53,5409673900,38697702640
1,上证指数,2008/10/22,1932.68,1950.79,1894.31,1895.82,4831036700,32351379339
1,上证指数,2008/10/23,1851.26,1879.85,1828.31,1875.56,4783006500,32972464801
1,上证指数,2008/10/24,1875.63,1888.1,1825.53,1839.62,4624458000,31704770170
1,上证指数,2008/10/27,1809.22,1809.22,1721.6,1723.35,5053479700,32207683928
1,上证指数,2008/10/28,1671.4,1786.43,1664.92,1771.82,5984744100,39753246774
1,上证指数,2008/10/29,1786.2,1795.09,1719.34,1719.81,5218851800,35421622163
1,上证指数,2008/10/30,1732.77,1788.2,1710.73,1763.61,5356092000,35407672682
1,上证指数,2008/10/31,1754.21,1765.68,1721.59,1728.79,4021961900,25155807727
1,上证指数,2008/11/3,1713.76,1750.32,1702.98,1719.77,3585833300,23130131374
1,上证指数,2008/11/4,1707.92,1717.1,1678.96,1706.7,3925345700,23806945355
1,上证指数,2008/11/5,1716.22,1788.26,1716.22,1760.61,6031791100,37571925290
1,上证指数,2008/11/6,1720.42,1728.22,1703.1,1717.72,4568071200,27071743425
1,上证指数,2008/11/7,1686.52,1762.23,1680.6,1747.71,4680765800,28642256306
1,上证指数,2008/11/10,1782.31,1876.16,1782.31,1874.8,9127326300,56867292119
1,上证指数,2008/11/11,1872.07,1887.8,1840.92,1843.61,9087918500,56734541210
1,上证指数,2008/11/12,1820.44,1863.9,1815.08,1859.11,6587332100,40990801856
1,上证指数,2008/11/13,1837.27,1942.9,1825.88,1927.61,12106744100,78179424925
1,上证指数,2008/11/14,1943.96,1987.26,1921.84,1986.44,13043949300,87849964152
1,上证指数,2008/11/17,1981.26,2031.1,1963.85,2030.48,13684065600,90212326476
1,上证指数,2008/11/18,2020.99,2050.88,1889.87,1902.43,15669887900,1.01453E+11
1,上证指数,2008/11/19,1889.35,2023.91,1883.84,2017.47,12880964500,84200307892
1,上证指数,2008/11/20,1977.21,2030.87,1956.73,1983.76,13084057800,86046868710
1,上证指数,2008/11/21,1932.6,2013.18,1893.15,1969.39,12712308400,83780374506
1,上证指数,2008/11/24,1961.21,1974.47,1893.34,1897.06,8451944400,54807506516
1,上证指数,2008/11/25,1925.25,1939.37,1858.16,1888.71,6954117400,45757936706
1,上证指数,2008/11/26,1890.33,1914.71,1873.18,1897.88,6514000300,42237583195
1,上证指数,2008/11/27,2012.69,2022.48,1916.47,1917.86,12233712600,83969160775
1,上证指数,2008/11/28,1901.67,1915.27,1856.29,1871.16,7772228100,50507472562
1,上证指数,2008/12/1,1865.74,1895.76,1838.1,1894.62,8189035300,52236308371
1,上证指数,2008/12/2,1856.97,1907.78,1846.53,1889.64,10428893400,67566346386
1,上证指数,2008/12/3,1903.43,1965.83,1902.94,1965.41,13491612400,89000038983
1,上证指数,2008/12/4,1992.72,2055.21,1985.2,2001.5,17595228000,1.22822E+11
1,上证指数,2008/12/5,1984.26,2019.75,1975.71,2018.66,11849033600,80997863137
1,上证指数,2008/12/8,2049.16,2091.28,2038.19,2090.77,16497306100,1.16505E+11
1,上证指数,2008/12/9,2100.77,2100.81,2036.89,2037.74,14533417900,1.04022E+11
1,上证指数,2008/12/10,2025.03,2079.55,2005.56,2079.12,12825105000,93077445923
1,上证指数,2008/12/11,2072.58,2087.2,2028.73,2031.68,12169674400,87773804500
1,上证指数,2008/12/12,2014.58,2023.18,1932.27,1954.21,10814780800,73375910942
1,上证指数,2008/12/15,1977.03,1989.3,1936.56,1964.37,8153695100,55210424406
1,上证指数,2008/12/16,1948.86,1976.72,1907.83,1975.01,7832854400,52832685888
1,上证指数,2008/12/17,1983.84,2003.38,1971.82,1976.82,9724727800,68394891258
1,上证指数,2008/12/18,1978.97,2016.57,1958.97,2015.69,9216030400,64930771689
1,上证指数,2008/12/19,2006.21,2038.66,1997.12,2018.46,10218339200,72954018626
1,上证指数,2008/12/22,2016.45,2016.45,1965.35,1987.76,8682054800,60430366505
1,上证指数,2008/12/23,1990.05,1990.05,1895.18,1897.22,9898595500,66982772287
1,上证指数,2008/12/24,1873.58,1887.31,1850.86,1863.8,7449575600,48333598104
1,上证指数,2008/12/25,1865.72,1877.77,1832.36,1852.42,6456614700,42169635258
1,上证指数,2008/12/26,1852.91,1866.63,1840.19,1851.52,5325620100,34864413042
1,上证指数,2008/12/29,1846.3,1856.33,1815.41,1850.48,5502139900,37095629471
1,上证指数,2008/12/30,1851.91,1862.94,1826.98,1832.91,5646622100,37852627021
1,上证指数,2008/12/31,1834.95,1844.37,1814.75,1820.81,5039609900,33526169662
1,上证指数,2009/1/5,1849.02,1880.72,1844.09,1880.72,6713671500,46100959083
1,上证指数,2009/1/6,1878.83,1938.69,1871.97,1937.14,9906675600,69012567705
1,上证指数,2009/1/7,1938.97,1948.23,1920.52,1924.01,9236008600,63931164740
1,上证指数,2009/1/8,1890.24,1894.17,1862.26,1878.18,8037400000,55076814285
1,上证指数,2009/1/9,1875.16,1909.35,1875.16,1904.86,7122477900,50131264134
1,上证指数,2009/1/12,1897.7,1924.44,1886.83,1900.35,8364555700,59507232593
1,上证指数,2009/1/13,1880.87,1888.31,1861.81,1863.37,7383646000,49268185747
1,上证指数,2009/1/14,1862.31,1929.28,1862.31,1928.87,8791805100,64187216921
1,上证指数,2009/1/15,1912.77,1937.73,1902.54,1920.21,11598440900,83224642456
1,上证指数,2009/1/16,1928.92,1984.73,1928.92,1954.44,13297253800,1.00032E+11
1,上证指数,2009/1/19,1971,2018.51,1966.19,1986.67,10940136100,81124780587
1,上证指数,2009/1/20,1981.15,1994.81,1956.1,1994.11,7456538900,55559942615
1,上证指数,2009/1/21,1965.94,2007.91,1960.53,1985.02,8728919800,68074243531
1,上证指数,2009/1/22,1996.09,2009.85,1980.44,2004.95,8828449500,66506084643
1,上证指数,2009/1/23,2001.17,2008.79,1986.35,1990.66,8596770600,62932392386
1,上证指数,2009/2/2,2008.13,2012.74,1987.13,2011.68,8476627200,61818715800
1,上证指数,2009/2/3,2011.77,2060.93,2005.02,2060.81,13440769400,96712688397
1,上证指数,2009/2/4,2068.09,2108.26,2067.79,2107.75,15178586700,1.10696E+11
1,上证指数,2009/2/5,2106.84,2149.48,2082.6,2098.02,16535219700,1.24501E+11
1,上证指数,2009/2/6,2102.08,2185.09,2102.08,2181.24,16086018900,1.20666E+11
1,上证指数,2009/2/9,2211.32,2238.89,2196.71,2224.71,19231268600,1.50469E+11
1,上证指数,2009/2/10,2218.49,2266.4,2197.01,2265.16,17258736100,1.35681E+11
1,上证指数,2009/2/11,2230.49,2305.7,2218.3,2260.82,20932807400,1.72321E+11
1,上证指数,2009/2/12,2265.79,2274.2,2191.89,2248.09,17397684800,1.42104E+11
1,上证指数,2009/2/13,2249.18,2323.12,2236.18,2320.79,19971551200,1.64496E+11
1,上证指数,2009/2/16,2338.76,2389.88,2328.18,2389.39,21142761000,1.77944E+11
1,上证指数,2009/2/17,2387.35,2402.81,2316.93,2319.44,19811783600,1.69209E+11
1,上证指数,2009/2/18,2271.26,2295.74,2206.06,2209.86,16246187900,1.35272E+11
1,上证指数,2009/2/19,2224.49,2247.62,2190.47,2227.13,12984405000,1.0834E+11
1,上证指数,2009/2/20,2234.36,2262.33,2206.21,2261.48,12893810500,1.09166E+11
1,上证指数,2009/2/23,2249.29,2313.59,2219.71,2305.78,16028911800,1.38633E+11
1,上证指数,2009/2/24,2273.76,2295.59,2193.27,2200.65,18385310600,1.58381E+11
1,上证指数,2009/2/25,2222.51,2234.02,2142.6,2206.57,15237689800,1.31714E+11
1,上证指数,2009/2/26,2201.67,2237.55,2102.35,2121.25,14863885200,1.27406E+11
1,上证指数,2009/2/27,2100.06,2123.24,2064.92,2082.85,12290521000,98102105111
1,上证指数,2009/3/2,2066.23,2102.11,2052.99,2093.45,8746258700,72211341967
1,上证指数,2009/3/3,2047.21,2088.63,2037.02,2071.43,9778172800,79994309136
1,上证指数,2009/3/4,2076.62,2201.73,2076.62,2198.11,15481127500,1.27893E+11
1,上证指数,2009/3/5,2220.15,2241.76,2173.49,2221.08,18244110500,1.54447E+11
1,上证指数,2009/3/6,2180.79,2221.04,2171.67,2193.01,12386323300,1.05456E+11
1,上证指数,2009/3/9,2205.75,2232.67,2116.45,2118.75,12430064700,1.03789E+11
1,上证指数,2009/3/10,2097.14,2159.27,2088.16,2158.57,8394026200,69210911817
1,上证指数,2009/3/11,2199.98,2203.53,2133.14,2139.03,10372345300,88140678289
1,上证指数,2009/3/12,2127.73,2136.8,2086.02,2133.88,8721315100,70844692379
1,上证指数,2009/3/13,2148.42,2166.02,2124.98,2128.85,8350488700,71086096898
1,上证指数,2009/3/16,2122.41,2158.9,2108.61,2153.29,7338263500,61350177716
1,上证指数,2009/3/17,2156.77,2225.19,2151.78,2218.33,13080542300,1.12233E+11
1,上证指数,2009/3/18,2227.98,2255.01,2221.59,2223.72,14699459900,1.25865E+11
1,上证指数,2009/3/19,2227.34,2268.14,2220.16,2265.76,14582231900,1.27776E+11
1,上证指数,2009/3/20,2272.44,2294.12,2250.41,2281.09,15052366400,1.3369E+11
1,上证指数,2009/3/23,2286.25,2329.18,2276.81,2325.48,16006023500,1.50481E+11
1,上证指数,2009/3/24,2359.68,2369.45,2327.43,2338.42,16272708100,1.49658E+11
1,上证指数,2009/3/25,2333.16,2355.69,2291.36,2291.55,14484246900,1.32141E+11
1,上证指数,2009/3/26,2296.05,2362.05,2274.89,2361.7,15855682200,1.42115E+11
1,上证指数,2009/3/27,2380.63,2392.77,2361.09,2374.44,18652838900,1.62373E+11
1,上证指数,2009/3/30,2377.96,2380.19,2348.53,2358.04,13988060600,1.26967E+11
1,上证指数,2009/3/31,2313.88,2375.71,2299.16,2373.21,14269549800,1.35219E+11
1,上证指数,2009/4/1,2380.98,2422.63,2380.98,2408.02,17985761900,1.66542E+11
1,上证指数,2009/4/2,2417.22,2450,2417.11,2425.29,18838598300,1.72523E+11
1,上证指数,2009/4/3,2446.12,2456.81,2406.5,2419.78,17025168400,1.5722E+11
1,上证指数,2009/4/7,2422.1,2449.54,2407.51,2439.18,12420922300,1.1679E+11
1,上证指数,2009/4/8,2429.88,2435.39,2346.54,2347.39,14680915700,1.35641E+11
1,上证指数,2009/4/9,2345.01,2380.93,2331.88,2379.88,11323497600,1.06619E+11
1,上证指数,2009/4/10,2400.01,2444.98,2392.8,2444.23,15749119600,1.55515E+11
1,上证指数,2009/4/13,2468.08,2522.45,2464.06,2513.7,19134493200,1.87712E+11
1,上证指数,2009/4/14,2512.01,2532.09,2495.34,2527.18,16518009300,1.6198E+11
1,上证指数,2009/4/15,2514.59,2542.54,2485.93,2536.06,18108568800,1.74329E+11
1,上证指数,2009/4/16,2542.34,2549.31,2497.12,2534.13,18616311900,1.75386E+11
1,上证指数,2009/4/17,2524.63,2539.35,2481.9,2503.93,16159359500,1.57622E+11
1,上证指数,2009/4/20,2500.17,2559.04,2497.32,2557.46,14790425100,1.40515E+11
1,上证指数,2009/4/21,2523.26,2552.6,2499.6,2535.83,16462154200,1.54982E+11
1,上证指数,2009/4/22,2548.11,2579.22,2449.89,2461.35,19398409600,1.77684E+11
1,上证指数,2009/4/23,2440.68,2474.15,2422.79,2463.95,12611975600,1.13289E+11
1,上证指数,2009/4/24,2477.16,2481.53,2445.66,2448.59,11379684500,1.08707E+11
1,上证指数,2009/4/27,2443.44,2452.93,2393.16,2405.35,11300818300,1.0313E+11
1,上证指数,2009/4/28,2382.88,2411.44,2372.34,2401.44,9481529600,90832146515
1,上证指数,2009/4/29,2401.66,2477.72,2395.48,2468.19,12653072200,1.21162E+11
1,上证指数,2009/4/30,2477.93,2491.07,2461.36,2477.57,13115416800,1.28416E+11
1,上证指数,2009/5/4,2486.68,2560.54,2486.22,2559.91,15336999000,1.46557E+11
1,上证指数,2009/5/5,2577.43,2590.78,2552.39,2567.34,15842228300,1.51484E+11
1,上证指数,2009/5/6,2563.56,2596.93,2552.63,2592.52,16070858300,1.54739E+11
1,上证指数,2009/5/7,2612.12,2622.11,2566.12,2597.45,18181146000,1.74951E+11
1,上证指数,2009/5/8,2586.76,2634.06,2574.57,2625.64,16192097600,1.56218E+11
1,上证指数,2009/5/11,2646.29,2663.95,2579.75,2579.75,17824835900,1.72322E+11
1,上证指数,2009/5/12,2562.36,2619.69,2558.96,2618.17,12300596000,1.13535E+11
1,上证指数,2009/5/13,2629.03,2670.21,2608.32,2663.77,14583600600,1.44853E+11
1,上证指数,2009/5/14,2631.45,2651.49,2610.22,2639.89,12476244200,1.21454E+11
1,上证指数,2009/5/15,2646.89,2661.37,2623.36,2645.26,11089018200,1.06608E+11
1,上证指数,2009/5/18,2632.57,2656.84,2589.61,2652.78,11904889400,1.17757E+11
1,上证指数,2009/5/19,2679.4,2688.11,2660.56,2676.68,14746609700,1.48278E+11
1,上证指数,2009/5/20,2680.55,2686.34,2651.01,2651.41,13824586100,1.37726E+11
1,上证指数,2009/5/21,2639.14,2663.23,2598.87,2610.62,13892698100,1.38836E+11
1,上证指数,2009/5/22,2595.99,2617.75,2578.59,2597.6,9914729800,99118250399
1,上证指数,2009/5/25,2555.34,2618.36,2538.62,2610.01,11200078500,1.12783E+11
1,上证指数,2009/5/26,2615.01,2618.8,2585.91,2588.57,11451467000,1.18131E+11
1,上证指数,2009/5/27,2601.24,2635.31,2592.79,2632.93,10316772000,1.03279E+11
1,上证指数,2009/6/1,2668.4,2726.72,2668.4,2721.28,14795955100,1.56583E+11
1,上证指数,2009/6/2,2739.44,2750.88,2713.47,2724.3,15635605800,1.61534E+11
1,上证指数,2009/6/3,2722.27,2778.68,2717.86,2778.59,15568165800,1.59933E+11
1,上证指数,2009/6/4,2753.25,2778.24,2728.2,2767.24,17087892100,1.7953E+11
1,上证指数,2009/6/5,2783.86,2791.65,2750.38,2753.89,14664811300,1.54008E+11
1,上证指数,2009/6/8,2753.34,2795.15,2729.03,2768.34,13323144700,1.39056E+11
1,上证指数,2009/6/9,2766.51,2788.37,2721.85,2787.89,13260156700,1.33368E+11
1,上证指数,2009/6/10,2796.9,2820.57,2790,2816.25,14526718800,1.44165E+11
1,上证指数,2009/6/11,2812.28,2828.74,2787.45,2797.32,13411487700,1.32679E+11
1,上证指数,2009/6/12,2793.97,2812.68,2722.22,2743.76,12769465100,1.23857E+11
1,上证指数,2009/6/15,2743.03,2790.98,2727.74,2789.55,10622501300,1.08611E+11
1,上证指数,2009/6/16,2762.74,2797.48,2753.69,2776.02,10338332700,1.08277E+11
1,上证指数,2009/6/17,2771.52,2813.61,2744.22,2810.12,11078374200,1.17978E+11
1,上证指数,2009/6/18,2812.99,2855.41,2810.85,2853.9,13884269400,1.47269E+11
1,上证指数,2009/6/19,2861.18,2886.5,2847.36,2880.49,15302336200,1.51321E+11
1,上证指数,2009/6/22,2900.57,2923.24,2884.13,2896.3,14697220000,1.4802E+11
1,上证指数,2009/6/23,2853.49,2941.05,2841.9,2892.7,14446526700,1.44529E+11
1,上证指数,2009/6/24,2889.05,2923.47,2880.28,2922.3,14057426000,1.46582E+11
1,上证指数,2009/6/25,2926.62,2946.9,2909.09,2925.05,11961302000,1.29317E+11
1,上证指数,2009/6/26,2930.5,2937.61,2910.34,2928.21,10956072000,1.15288E+11
1,上证指数,2009/6/29,2930.31,2976.92,2918.39,2975.31,12854377400,1.36898E+11
1,上证指数,2009/6/30,2990.12,2997.27,2953.36,2959.36,12581395800,1.43702E+11
1,上证指数,2009/7/1,2950.17,3009.71,2947.69,3008.15,13825013300,1.53788E+11
1,上证指数,2009/7/2,3015.08,3062.56,3015.08,3060.25,16196028400,1.81106E+11
1,上证指数,2009/7/3,3035.81,3088.86,3029.55,3088.37,15946794600,1.77438E+11
1,上证指数,2009/7/6,3091.48,3128.31,3090.1,3124.67,18323731600,2.03906E+11
1,上证指数,2009/7/7,3118.27,3130.07,3077.48,3089.45,17877574100,1.88053E+11
1,上证指数,2009/7/8,3057.46,3097.96,3011.21,3080.77,15548918100,1.7073E+11
1,上证指数,2009/7/9,3073.52,3123.51,3064.21,3123.03,16728788200,1.84341E+11
1,上证指数,2009/7/10,3124.79,3140.04,3099.99,3113.93,16116226900,1.78157E+11
1,上证指数,2009/7/13,3098.96,3112.88,3076.3,3080.56,15661005700,1.72773E+11
