股票代码_StkCd,日期_Date,风险因子_流通市值加权_持有期收益_Beta_TMV_H
603987,2020/10/30,0.8022
603987,2020/11/30,0.416
603987,2020/12/31,0.3711
603987,2021/01/29,0.6264
603987,2021/02/26,0.4667
603987,2021/03/31,0.9475
603987,2021/04/30,0.8815
603987,2021/05/31,1.5579
603987,2021/06/30,1.7317
603987,2021/07/30,2.7845
603987,2021/08/31,2.3408
603987,2021/09/30,2.5802
603987,2021/10/29,2.6404
603987,2021/11/30,3.8465
603987,2021/12/31,3.9133
603988,2015/11/30,0.8109
603988,2015/12/31,1.6148
603988,2016/01/29,1.1485
603988,2016/02/29,1.1718
603988,2016/03/31,0.974
603988,2016/04/29,1.024
603988,2016/05/31,0.8425
603988,2016/06/30,0.821
603988,2016/07/29,0.6629
603988,2016/08/31,0.4141
603988,2016/09/30,0.422
603988,2016/10/31,-0.0349
603988,2016/11/30,0.0412
603988,2016/12/30,0.0472
603988,2017/01/26,0.0489
603988,2017/02/28,-0.0235
603988,2017/03/31,2.3301
603988,2017/04/28,3.3521
603988,2017/05/31,3.0982
603988,2017/06/30,2.9702
603988,2017/07/31,2.7537
603988,2017/08/31,2.2975
603988,2017/09/29,2.0797
603988,2017/10/31,2.0207
603988,2017/11/30,1.1833
603988,2017/12/29,1.114
603988,2018/01/31,-1.2848
603988,2018/02/05,0.7405
603988,2018/03/30,0.1238
603988,2018/04/27,0.3131
603988,2018/05/31,0.3036
603988,2018/06/29,0.6319
603988,2018/07/31,0.8284
603988,2018/08/31,-0.2016
603988,2018/09/28,-0.2946
603988,2018/10/31,0.0956
603988,2018/11/30,0.1706
603988,2018/12/28,0.1463
603988,2019/01/31,0.7851
603988,2019/02/28,0.918
603988,2019/03/29,1.2693
603988,2019/04/30,1.1754
603988,2019/05/31,1.1224
603988,2019/06/28,0.868
603988,2019/07/31,0.8634
603988,2019/08/30,1.3307
603988,2019/09/30,1.4618
603988,2019/10/31,1.2161
603988,2019/11/29,1.2045
603988,2019/12/31,1.0604
603988,2020/01/23,1.0701
603988,2020/02/28,0.8039
603988,2020/03/31,0.1538
603988,2020/04/30,0.6852
603988,2020/05/29,0.7238
603988,2020/06/30,0.793
603988,2020/07/31,2.4653
603988,2020/08/31,2.1944
603988,2020/09/30,2.36
603988,2020/10/30,2.3849
603988,2020/11/30,2.4406
603988,2020/12/31,2.6327
603988,2021/01/29,2.9704
603988,2021/02/26,2.9233
603988,2021/03/31,2.38
603988,2021/04/30,2.4441
603988,2021/05/31,2.695
603988,2021/06/30,2.7388
603988,2021/07/30,0.4507
603988,2021/08/31,0.392
603988,2021/09/30,-0.3969
603988,2021/10/29,-0.2894
603988,2021/11/30,-0.473
603988,2021/12/31,-0.5046
603989,2016/05/31,1.2398
603989,2016/06/30,1.1951
603989,2016/07/29,1.4491
603989,2016/08/31,1.1899
603989,2016/09/30,1.2371
603989,2016/10/31,1.3534
603989,2016/11/30,1.265
603989,2016/12/30,1.3047
603989,2017/01/26,0.6586
603989,2017/02/28,0.6555
603989,2017/03/31,0.1848
603989,2017/04/28,0.3063
603989,2017/05/31,0.2349
603989,2017/06/30,0.3986
603989,2017/07/31,0.2547
603989,2017/08/31,-0.0394
603989,2017/09/29,0.0161
603989,2017/10/31,-0.0101
603989,2017/11/30,-0.4365
603989,2017/12/29,-0.9714
603989,2018/01/31,-0.8517
603989,2018/02/28,-0.5822
603989,2018/03/30,-0.6114
603989,2018/04/27,-0.3789
603989,2018/05/31,-0.3777
603989,2018/06/29,0.0362
603989,2018/07/31,0.0922
603989,2018/08/31,0.0633
603989,2018/09/28,0.1429
603989,2018/10/31,0.0028
603989,2018/11/30,-0.0334
603989,2018/12/28,-0.0639
603989,2019/01/31,-0.2868
603989,2019/02/28,0.7826
603989,2019/03/29,0.836
603989,2019/04/30,0.7978
603989,2019/05/31,0.7022
603989,2019/06/28,0.5654
603989,2019/07/31,0.5806
603989,2019/08/30,0.7031
603989,2019/09/30,0.6883
603989,2019/10/31,0.9427
603989,2019/11/29,0.7965
603989,2019/12/31,1.0678
603989,2020/01/23,0.8288
603989,2020/02/28,0.2139
603989,2020/03/31,0.8397
603989,2020/04/30,1.4435
603989,2020/05/29,1.6252
603989,2020/06/30,1.7082
603989,2020/07/31,1.0672
603989,2020/08/31,0.9159
603989,2020/09/30,1.1418
603989,2020/10/30,1.1656
603989,2020/11/30,1.1694
603989,2020/12/31,1.0402
603989,2021/01/29,1.5457
603989,2021/02/26,1.6929
603989,2021/03/31,1.1784
603989,2021/04/30,1.0082
603989,2021/05/31,0.9993
603989,2021/06/30,0.8197
603989,2021/07/30,0.2628
603989,2021/08/31,-0.0787
603989,2021/09/30,-0.7893
603989,2021/10/29,-0.9551
603989,2021/11/30,-1.4793
603989,2021/12/31,-1.5897
603990,2017/12/29,0.5301
603990,2018/01/31,0.3693
603990,2018/02/28,0.0171
603990,2018/03/30,-0.4136
603990,2018/04/27,-0.6767
603990,2018/05/31,-0.7179
603990,2018/06/29,-0.4033
603990,2018/07/31,-0.1008
603990,2018/08/31,-0.2248
603990,2018/09/28,-0.1653
603990,2018/10/31,0.0339
603990,2018/11/30,0.067
603990,2018/12/28,0.009
603990,2019/01/31,0.191
603990,2019/02/28,1.0515
603990,2019/03/29,1.3602
603990,2019/04/30,1.3888
603990,2019/05/31,1.5539
603990,2019/06/28,1.61
603990,2019/07/31,1.661
603990,2019/08/30,1.7529
603990,2019/09/30,1.8371
603990,2019/10/31,2.03
603990,2019/11/29,2.1928
603990,2019/12/31,2.2652
603990,2020/01/23,1.7723
603990,2020/02/28,1.2199
603990,2020/03/31,1.0955
603990,2020/04/30,0.8338
603990,2020/05/29,0.0112
603990,2020/06/30,0.2077
603990,2020/07/31,0.7713
603990,2020/08/31,0.5295
603990,2020/09/30,0.7258
603990,2020/10/30,0.73
603990,2020/11/30,0.405
603990,2020/12/31,0.29
603990,2021/01/29,0.8156
603990,2021/02/26,1.4562
603990,2021/03/31,1.6111
603990,2021/04/30,1.1703
603990,2021/05/31,1.1405
603990,2021/06/30,1.3836
603990,2021/07/30,0.0507
603990,2021/08/31,-0.4561
603990,2021/09/30,-0.5779
603990,2021/10/29,-0.3617
603990,2021/11/30,-0.4979
603990,2021/12/31,0.5464
603991,2018/03/30,0.2717
603991,2018/04/27,-0.0464
603991,2018/05/31,-0.0852
603991,2018/06/29,-0.0612
603991,2018/07/31,0.282
603991,2018/08/31,0.4082
603991,2018/09/28,0.4317
603991,2018/10/31,0.2934
603991,2018/11/30,0.3237
603991,2018/12/28,0.3215
603991,2019/01/31,0.4047
603991,2019/02/28,0.934
603991,2019/03/29,1.1702
603991,2019/04/30,1.2257
603991,2019/05/31,1.1577
603991,2019/06/28,1.1266
603991,2019/07/31,1.1349
603991,2019/08/30,0.9591
603991,2019/09/30,1.0198
603991,2019/10/31,1.2035
603991,2019/11/29,1.2592
603991,2019/12/31,1.4039
603991,2020/01/23,1.4461
603991,2020/02/28,1.0919
603991,2020/03/31,-0.1844
603991,2020/04/30,0.6561
603991,2020/05/29,0.5241
603991,2020/06/30,0.9441
603991,2020/07/31,2.0002
603991,2020/08/31,1.8648
603991,2020/09/30,2.0256
603991,2020/10/30,2.0476
603991,2020/11/30,1.8689
603991,2020/12/31,2.0134
603991,2021/01/29,2.018
603991,2021/02/26,1.9268
603991,2021/03/31,2.4443
603991,2021/04/30,2.1325
603991,2021/05/31,2.1077
603991,2021/06/30,2.2852
603991,2021/07/30,0.9115
603991,2021/08/31,0.865
603991,2021/09/30,0.2654
603991,2021/10/29,0.2737
603991,2021/11/30,0.0377
603991,2021/12/31,-0.2315
603992,2020/08/31,0.5163
603992,2020/09/30,0.5502
603992,2020/10/30,0.4919
603992,2020/11/30,0.437
603992,2020/12/31,0.4832
603992,2021/01/29,0.4411
603992,2021/02/26,0.1178
603992,2021/03/31,0.6066
603992,2021/04/30,0.6623
603992,2021/05/31,0.6348
603992,2021/06/30,0.658
603992,2021/07/30,-0.951
603992,2021/08/31,-0.9361
603992,2021/09/30,-2.0037
603992,2021/10/29,-1.8195
603992,2021/11/30,-1.9118
603992,2021/12/31,-2.2182
603993,2013/10/31,1.9374
603993,2013/11/29,1.8472
603993,2013/12/31,1.6899
603993,2014/01/30,1.3966
603993,2014/02/28,1.3848
603993,2014/03/31,1.5143
603993,2014/04/30,1.5183
603993,2014/05/30,1.6272
603993,2014/06/30,1.2425
603993,2014/07/31,1.295
603993,2014/08/29,1.4013
603993,2014/09/30,1.3423
603993,2014/10/31,1.194
603993,2014/11/28,1.5842
603993,2014/12/31,0.4282
603993,2015/01/30,0.0182
603993,2015/02/27,-0.0677
603993,2015/03/31,-0.1923
603993,2015/04/30,-0.038
603993,2015/05/29,0.1971
603993,2015/06/30,0.593
603993,2015/07/31,0.0434
603993,2015/08/31,0.3283
603993,2015/09/30,0.4355
603993,2015/10/30,0.5392
603993,2015/11/30,0.457
603993,2015/12/31,0.7812
603993,2016/01/29,0.998
603993,2016/02/29,0.9737
603993,2016/03/31,1.0109
603993,2016/04/27,0.9804
603993,2016/05/31,1.0575
603993,2016/06/30,1.0216
603993,2016/07/29,1.4563
603993,2016/08/31,1.3872
603993,2016/09/30,1.3461
603993,2016/10/31,1.1181
603993,2016/11/30,1.1017
603993,2016/12/30,1.176
603993,2017/01/26,1.0337
603993,2017/02/28,1.0626
603993,2017/03/31,1.8004
603993,2017/04/28,1.8313
603993,2017/05/31,2.1161
603993,2017/06/30,2.4422
603993,2017/07/31,3.7074
603993,2017/08/31,4.0415
603993,2017/09/29,3.9647
603993,2017/10/31,4.1574
603993,2017/11/30,5.256
603993,2017/12/29,6.5237
603993,2018/01/31,4.3724
603993,2018/02/28,1.718
603993,2018/03/30,1.6023
603993,2018/04/27,1.7189
603993,2018/05/31,1.6764
603993,2018/06/29,1.605
603993,2018/07/31,0.267
603993,2018/08/31,0.5011
603993,2018/09/28,0.4175
603993,2018/10/31,0.6032
603993,2018/11/30,0.6069
603993,2018/12/28,0.6008
603993,2019/01/31,0.2982
603993,2019/02/28,1.5455
603993,2019/03/29,1.5507
603993,2019/04/30,1.5362
603993,2019/05/31,1.4079
603993,2019/06/28,1.4722
603993,2019/07/31,1.5187
603993,2019/08/30,1.3343
603993,2019/09/30,1.4016
603993,2019/10/31,1.4795
603993,2019/11/29,1.3701
603993,2019/12/31,1.6708
603993,2020/01/23,1.6969
603993,2020/02/28,1.2217
603993,2020/03/31,1.768
603993,2020/04/30,1.6223
603993,2020/05/29,1.9035
603993,2020/06/30,2.0461
603993,2020/07/31,1.8119
603993,2020/08/31,1.7878
603993,2020/09/30,1.8631
603993,2020/10/30,1.8428
603993,2020/11/30,2.0256
603993,2020/12/31,1.9574
603993,2021/01/29,1.97
603993,2021/02/26,2.038
603993,2021/03/31,2.1732
603993,2021/04/30,2.1675
603993,2021/05/31,1.9893
603993,2021/06/30,2.1743
603993,2021/07/30,0.6755
603993,2021/08/31,1.0208
603993,2021/09/30,0.1217
603993,2021/10/29,0.2261
603993,2021/11/30,-0.2632
603993,2021/12/31,-1.164
603995,2020/12/31,1.0674
603995,2021/01/29,0.8563
603995,2021/02/26,0.6235
603995,2021/03/31,0.5287
603995,2021/04/30,0.6433
603995,2021/05/31,0.8019
603995,2021/06/30,0.4609
603995,2021/07/30,2.0238
603995,2021/08/31,1.4364
603995,2021/09/30,0.578
603995,2021/10/29,0.4692
603995,2021/11/30,0.4198
603995,2021/12/31,0.9034
603997,2016/03/31,1.7
603997,2016/04/29,2.3086
603997,2016/05/31,1.7801
603997,2016/06/30,1.6823
603997,2016/07/29,1.8026
603997,2016/08/31,1.6633
603997,2016/09/30,1.6804
603997,2016/10/31,1.7112
603997,2016/11/30,1.5829
603997,2016/12/30,1.6068
603997,2017/01/26,1.9383
603997,2017/02/28,1.9958
603997,2017/03/31,1.1417
603997,2017/04/28,0.7053
603997,2017/05/31,0.8457
603997,2017/06/30,0.8352
603997,2017/07/31,0.1571
603997,2017/08/31,0.0497
603997,2017/09/29,-0.1963
603997,2017/10/31,-0.3084
603997,2017/11/30,-0.2423
603997,2017/12/29,-0.8194
603997,2018/01/31,-0.5997
603997,2018/02/28,-0.4117
603997,2018/03/30,-0.7215
603997,2018/04/27,-0.6118
603997,2018/05/29,-0.6686
603997,2018/10/31,0.2577
603997,2018/11/30,0.9332
603997,2018/12/28,0.6818
603997,2019/01/31,0.4376
603997,2019/02/28,1.0149
603997,2019/03/29,1.2174
603997,2019/04/30,1.2127
603997,2019/05/31,1.5535
603997,2019/06/28,1.6963
603997,2019/07/31,1.9798
603997,2019/08/30,1.961
603997,2019/09/30,1.9584
603997,2019/10/31,1.7149
603997,2019/11/29,1.6954
603997,2019/12/31,1.6726
603997,2020/01/23,1.7602
603997,2020/02/28,1.7042
603997,2020/03/31,0.882
603997,2020/04/30,0.5867
603997,2020/05/29,-0.1369
603997,2020/06/30,-0.2073
603997,2020/07/31,0.0424
603997,2020/08/31,0.1534
603997,2020/09/30,0.1223
603997,2020/10/30,0.1081
603997,2020/11/30,0.1914
603997,2020/12/31,0.1271
603997,2021/01/29,0.0849
603997,2021/02/26,0.1651
603997,2021/03/31,0.1423
603997,2021/04/30,0.2363
603997,2021/05/31,0.2019
603997,2021/06/30,0.3762
603997,2021/07/30,0.2238
603997,2021/08/31,0.2156
603997,2021/09/30,0.21
603997,2021/10/29,0.1941
603997,2021/11/30,-0.695
603997,2021/12/31,-0.3553
603998,2016/01/29,1.6207
603998,2016/02/29,1.6281
603998,2016/03/31,1.7587
603998,2016/04/29,1.933
603998,2016/05/31,2.2939
603998,2016/06/30,2.0919
603998,2016/07/29,1.7764
603998,2016/08/31,1.7728
603998,2016/09/30,1.8059
603998,2016/10/31,1.8411
603998,2016/11/30,1.7029
603998,2016/12/30,1.7074
603998,2017/01/26,2.517
603998,2017/02/28,2.4233
603998,2017/03/31,0.7533
603998,2017/04/28,0.8394
603998,2017/05/31,0.8211
603998,2017/06/30,0.9258
603998,2017/07/31,0.6148
603998,2017/08/31,0.4494
603998,2017/09/29,0.3022
603998,2017/10/31,0.214
603998,2017/11/30,0.4359
603998,2017/12/29,1.2861
603998,2018/01/31,0.8984
603998,2018/02/02,1.0151
603998,2018/05/31,0.949
603998,2018/06/29,1.302
603998,2018/07/31,1.1342
603998,2018/08/31,1.229
603998,2018/09/28,1.2747
603998,2018/10/31,1.175
603998,2018/11/30,1.1078
603998,2018/12/28,1.1734
603998,2019/01/31,1.1737
603998,2019/02/28,1.794
603998,2019/03/29,2.0193
603998,2019/04/30,2.0475
603998,2019/05/31,2.0693
603998,2019/06/28,1.7151
603998,2019/07/31,1.8267
603998,2019/08/30,1.56
603998,2019/09/30,1.7183
603998,2019/10/31,1.6038
603998,2019/11/29,1.701
603998,2019/12/31,1.493
603998,2020/01/23,1.6613
603998,2020/02/28,1.3844
603998,2020/03/31,1.3648
603998,2020/04/30,0.8352
603998,2020/05/29,0.5558
603998,2020/06/30,1.2327
603998,2020/07/31,1.0254
603998,2020/08/31,1.1616
603998,2020/09/30,1.1238
603998,2020/10/30,1.131
603998,2020/11/30,1.0935
603998,2020/12/31,0.9852
603998,2021/01/29,1.117
603998,2021/02/26,1.0338
603998,2021/03/31,0.9674
603998,2021/04/30,0.7982
603998,2021/05/31,0.9114
603998,2021/06/30,1.0402
603998,2021/07/30,0.9891
603998,2021/08/31,0.9781
603998,2021/09/30,0.9991
603998,2021/10/29,1.0355
603998,2021/11/30,1.0416
603998,2021/12/31,1.6734
603999,2016/12/30,1.4079
603999,2017/01/26,1.42
603999,2017/02/28,1.2239
603999,2017/03/31,1.1542
603999,2017/04/28,1.196
603999,2017/05/31,1.4813
603999,2017/06/30,1.8024
603999,2017/07/31,1.2737
603999,2017/08/31,1.312
603999,2017/09/29,1.844
603999,2017/10/31,1.3987
603999,2017/11/30,2.2293
603999,2017/12/29,2.0538
603999,2018/01/31,1.6424
603999,2018/02/28,0.8534
603999,2018/03/30,0.5157
603999,2018/04/27,0.3714
603999,2018/05/31,0.331
603999,2018/06/29,0.4688
603999,2018/07/31,0.8737
603999,2018/08/31,0.7024
603999,2018/09/28,0.4671
603999,2018/10/31,0.4427
603999,2018/11/30,0.4715
603999,2018/12/28,0.4455
603999,2019/01/31,0.4345
603999,2019/02/28,1.1889
603999,2019/03/29,1.2954
603999,2019/04/30,1.3087
603999,2019/05/31,1.319
603999,2019/06/28,1.1727
603999,2019/07/31,1.1998
603999,2019/08/30,1.1602
603999,2019/09/30,1.3135
603999,2019/10/31,1.4542
603999,2019/11/29,1.3455
603999,2019/12/31,1.5106
603999,2020/01/23,1.5004
603999,2020/02/28,1.6014
603999,2020/03/31,1.8063
603999,2020/04/30,1.5725
603999,2020/05/29,1.5096
603999,2020/06/30,1.5046
603999,2020/07/31,1.1776
603999,2020/08/31,1.2615
603999,2020/09/30,1.4534
603999,2020/10/30,1.4614
603999,2020/11/30,1.6956
603999,2020/12/31,1.5182
603999,2021/01/29,1.7686
603999,2021/02/26,1.6677
603999,2021/03/31,1.4911
603999,2021/04/30,1.4965
603999,2021/05/31,1.6494
603999,2021/06/30,1.7085
603999,2021/07/30,1.9295
603999,2021/08/31,1.8135
603999,2021/09/30,1.638
603999,2021/10/29,1.5918
603999,2021/11/30,1.1868
603999,2021/12/31,1.7635
605001,2021/05/31,0.4727
605001,2021/06/30,0.6602
605001,2021/07/30,1.2586
605001,2021/08/31,1.1875
605001,2021/09/30,1.1407
605001,2021/10/29,1.0913
605001,2021/11/30,1.1389
605001,2021/12/31,1.1561
605003,2021/09/30,0.9803
605003,2021/10/29,1.1243
605003,2021/11/30,0.7642
605003,2021/12/31,1.5933
605006,2021/09/30,-0.3392
605006,2021/10/29,-0.3017
605006,2021/11/30,-1.3539
605006,2021/12/31,-1.2725
605007,2021/11/30,1.4385
605007,2021/12/31,2.3292
605008,2021/08/31,0.8467
605008,2021/09/30,0.6659
605008,2021/10/29,1.0451
605008,2021/11/30,-0.8584
605008,2021/12/31,-0.4007
605009,2021/09/30,2.0166
605009,2021/10/29,1.82
605009,2021/11/30,1.3171
605009,2021/12/31,1.0451
605018,2021/09/30,0.0687
605018,2021/10/29,0.1127
605018,2021/11/30,-0.4593
605018,2021/12/31,0.8945
605050,2021/09/30,0.1584
605050,2021/10/29,0.1557
605050,2021/11/30,-0.1568
605050,2021/12/31,0.5413
605058,2021/10/29,-0.3709
605058,2021/11/30,-0.8606
605058,2021/12/31,-0.6667
605066,2021/08/31,-1.2729
605066,2021/09/30,-2.6234
605066,2021/10/29,-2.1985
605066,2021/11/30,-3.0221
605066,2021/12/31,-2.9085
605068,2021/11/30,0.094
605068,2021/12/31,0.2414
605088,2021/08/31,1.7365
605088,2021/09/30,1.6709
605088,2021/10/29,1.5957
605088,2021/11/30,0.7964
605088,2021/12/31,0.6139
605099,2021/09/30,2.1283
605099,2021/10/29,2.1631
605099,2021/11/30,1.3305
605099,2021/12/31,1.3048
605100,2021/08/31,1.1955
605100,2021/09/30,0.8014
605100,2021/10/29,0.9932
605100,2021/11/30,0.9511
605100,2021/12/31,1.2961
605108,2021/07/30,2.9104
605108,2021/08/31,3.0979
605108,2021/09/30,3.0328
605108,2021/10/29,3.069
605108,2021/11/30,2.4659
605108,2021/12/31,2.8739
605111,2021/09/30,-0.0458
605111,2021/10/29,1.5595
605111,2021/11/30,-1.7841
605111,2021/12/31,-2.1952
605116,2021/09/30,-0.8422
605116,2021/10/29,-0.6725
605116,2021/11/30,-1.9967
605116,2021/12/31,-1.6367
605118,2021/07/30,1.6888
605118,2021/08/31,1.0662
605118,2021/09/30,0.747
605118,2021/10/29,0.7278
605118,2021/11/30,0.1652
605118,2021/12/31,0.4708
605123,2021/08/31,0.5351
605123,2021/09/30,1.4383
605123,2021/10/29,1.2418
605123,2021/11/30,1.2129
605123,2021/12/31,0.7552
605128,2021/09/30,-0.6836
605128,2021/10/29,-0.269
605128,2021/11/30,-0.9832
605128,2021/12/31,0.3588
605136,2021/09/30,0.333
605136,2021/10/29,0.883
605136,2021/11/30,1.892
605136,2021/12/31,2.2384
605151,2021/12/31,0.6067
605155,2021/12/31,0.7471
605158,2021/08/31,0.5144
605158,2021/09/30,0.0433
605158,2021/10/29,0.2476
605158,2021/11/30,-0.0601
605158,2021/12/31,0.257
605166,2021/06/30,-0.3487
605166,2021/07/30,0.28
605166,2021/08/31,1.4937
605166,2021/09/30,1.0158
605166,2021/10/29,1.0821
605166,2021/11/30,0.5594
605166,2021/12/31,0.6965
605168,2021/05/31,2.613
605168,2021/06/30,-0.659
605168,2021/07/30,-0.2901
605168,2021/08/31,0.0966
605168,2021/09/30,0.216
605168,2021/10/29,0.3864
605168,2021/11/30,1.2224
605168,2021/12/31,2.5877
605169,2021/10/29,0.6504
605169,2021/11/30,1.0905
605169,2021/12/31,1.0018
605177,2021/11/30,-1.2899
605177,2021/12/31,-0.4334
605178,2021/08/31,0.4839
605178,2021/09/30,-0.0847
605178,2021/10/29,-0.07
605178,2021/11/30,0.3025
605178,2021/12/31,0.4823
605179,2021/12/31,1.3565
605183,2021/12/31,0.6021
605186,2021/12/31,2.4599
605188,2021/07/30,2.2339
605188,2021/08/31,1.0931
605188,2021/09/30,0.8821
605188,2021/10/29,0.8421
605188,2021/11/30,0.5034
605188,2021/12/31,0.8674
605198,2021/09/30,0.347
605198,2021/10/29,0.4179
605198,2021/11/30,0.0366
605198,2021/12/31,0.3266
605199,2021/07/30,2.1437
605199,2021/08/31,1.7171
605199,2021/09/30,1.3702
605199,2021/10/29,1.2844
605199,2021/11/30,1.7575
605199,2021/12/31,1.77
605218,2021/09/30,-0.7447
605218,2021/10/29,-0.8351
605218,2021/11/30,-1.4434
605218,2021/12/31,-1.3037
605222,2021/07/30,0.1665
605222,2021/08/31,0.7313
605222,2021/09/30,0.5862
605222,2021/10/29,0.5173
605222,2021/11/30,-0.1907
605222,2021/12/31,-0.0883
605255,2021/08/31,0.8104
605255,2021/09/30,-0.3281
605255,2021/10/29,-0.2929
605255,2021/11/30,-1.2825
605255,2021/12/31,-0.9606
605258,2021/12/31,-0.932
605266,2021/12/31,0.0839
605288,2021/06/30,1.1503
605288,2021/07/30,1.9592
605288,2021/08/31,1.4063
605288,2021/09/30,1.2927
605288,2021/10/29,0.8879
605288,2021/11/30,0.9228
605288,2021/12/31,0.6136
605299,2021/12/31,2.4907
605318,2021/08/31,0.7952
605318,2021/09/30,0.4134
605318,2021/10/29,0.3948
605318,2021/11/30,0.101
605318,2021/12/31,0.7072
605333,2021/08/31,1.3453
605333,2021/09/30,1.1777
605333,2021/10/29,1.3037
605333,2021/11/30,-0.5086
605333,2021/12/31,-0.4752
605336,2021/10/29,-0.4081
605336,2021/11/30,-1.3517
605336,2021/12/31,-0.9579
605338,2021/10/29,0.3239
605338,2021/11/30,0.3529
605338,2021/12/31,0.9048
605358,2021/09/30,-2.0521
605358,2021/10/29,-1.1203
605358,2021/11/30,-3.7519
605358,2021/12/31,-5.0329
605366,2021/08/31,2.3416
605366,2021/09/30,2.3067
605366,2021/10/29,2.2256
605366,2021/11/30,1.5653
605366,2021/12/31,1.7195
605369,2021/09/30,0.0499
605369,2021/10/29,0.2947
605369,2021/11/30,0.7514
605369,2021/12/31,1.7995
605376,2021/12/31,0.6236
605377,2021/12/31,-0.4452
605388,2021/08/31,2.4556
605388,2021/09/30,1.7864
605388,2021/10/29,1.6395
605388,2021/11/30,1.889
605388,2021/12/31,1.4691
605399,2021/08/31,3.435
605399,2021/09/30,3.3815
605399,2021/10/29,2.8576
605399,2021/11/30,2.0853
605399,2021/12/31,2.0561
605500,2021/12/31,0.5552
830799,2021/07/30,0.6794
830799,2021/08/31,0.5341
830799,2021/09/30,0.1847
830799,2021/10/29,0.2576
830799,2021/11/30,0.2533
830799,2021/12/31,0.2424
830839,2021/11/30,1.0634
830839,2021/12/31,1.0207
830879,2015/11/30,0.4556
830879,2015/12/31,0.4607
830879,2016/01/29,0.4797
830879,2016/02/29,0.4695
830879,2016/03/31,0.5268
830879,2016/04/29,0.5204
830879,2016/05/31,0.5175
830879,2016/06/30,0.1749
830879,2016/07/29,0.173
830879,2016/08/31,0.117
830879,2016/09/30,0.163
830879,2016/10/31,0.2048
830879,2016/11/30,0.132
830879,2016/12/30,0.1579
830879,2017/01/26,0.0994
830879,2017/02/13,0.1143
830879,2017/12/29,0.33
830879,2018/01/29,0.3745
830879,2018/02/27,0.4182
830879,2018/06/29,0.4125
830879,2018/07/30,0.4505
830879,2018/08/31,0.2576
830879,2018/09/28,0.2067
830879,2018/10/30,0.2386
830879,2018/11/30,0.2864
830879,2018/12/27,0.2668
830879,2019/01/31,0.2046
830879,2019/02/28,0.1929
830879,2019/03/29,-0.024
830879,2019/04/30,-0.0317
830879,2019/05/31,-0.0522
830879,2019/06/28,-0.1258
830879,2019/07/31,-0.0571
830879,2019/08/30,0.2284
830879,2019/09/30,0.1696
830879,2019/10/31,0.1652
830879,2019/11/19,-0.0571
830879,2020/01/23,-0.1204
830879,2020/02/24,-0.0688
830879,2020/04/30,-0.1228
830879,2020/05/26,-0.3345
830879,2020/06/30,-0.3226
830879,2020/07/31,-0.415
830879,2020/08/31,-0.269
830879,2020/09/29,-0.2765
830879,2020/10/30,-0.2509
830879,2020/11/23,-0.1977
830879,2020/12/31,-0.1886
830879,2021/01/29,-0.0091
830879,2021/02/23,0.0946
830879,2021/03/24,0.0922
830879,2021/04/30,0.014
830879,2021/05/31,0.222
830879,2021/06/30,0.2083
830879,2021/07/30,0.6893
830879,2021/08/31,0.578
830879,2021/09/30,1.5689
830879,2021/10/29,1.5216
830879,2021/11/30,1.5903
830879,2021/12/10,1.585
830946,2021/07/30,0.5605
830946,2021/08/31,0.3749
830946,2021/09/30,1.1193
830946,2021/10/29,1.1779
830946,2021/11/30,1.1712
830946,2021/12/31,0.5614
830964,2021/07/30,0.5069
830964,2021/08/31,0.4299
830964,2021/09/30,0.6285
830964,2021/10/29,0.6401
830964,2021/11/30,0.6494
830964,2021/12/31,0.5938
831010,2021/07/30,0.5335
831010,2021/08/31,0.3715
831010,2021/09/30,1.1189
831010,2021/10/29,1.175
831010,2021/11/30,1.1885
