日期, 市场指数, 组合1, 组合2, 组合3, 组合4, 组合5, 无风险利率, 市场溢酬因子, 市值因子, 账面市值比因子 
20150727, 3725.560000, 2053.060000, 2111.340000, 3211.240000, 6425.520000, 6230.750000, 0.000087, -0.090400, 0.005500, -0.003900 
20150728, 3663.000000, 1990.720000, 2051.000000, 3107.920000, 6476.110000, 6313.710000, 0.000087, -0.022000, -0.024400, 0.005300 
20150729, 3789.170000, 2050.980000, 2173.220000, 3315.820000, 6709.790000, 6582.380000, 0.000087, 0.041400, 0.015800, -0.007100 
20150730, 3705.770000, 2000.520000, 2103.270000, 3242.380000, 6521.380000, 6311.300000, 0.000087, -0.029500, 0.000100, 0.005000 
20150731, 3663.730000, 1965.840000, 2098.090000, 3176.450000, 6511.770000, 6374.900000, 0.000087, -0.012000, -0.012100, 0.004600 
20150803, 3622.910000, 1957.650000, 2100.330000, 3100.250000, 6529.810000, 6448.560000, 0.000086, -0.020700, -0.034600, 0.019900 
20150804, 3756.550000, 2025.430000, 2193.670000, 3276.900000, 6761.150000, 6675.210000, 0.000086, 0.047100, 0.024300, -0.014000 
20150805, 3694.570000, 1986.550000, 2160.010000, 3248.920000, 6633.350000, 6552.980000, 0.000086, -0.016500, 0.016200, 0.000500 
20150806, 3661.540000, 1975.320000, 2139.200000, 3216.050000, 6555.260000, 6504.160000, 0.000086, -0.008500, 0.011800, -0.003600 
20150807, 3744.200000, 2019.200000, 2192.920000, 3308.050000, 6671.140000, 6618.130000, 0.000086, 0.028800, 0.012700, -0.011900 
20150810, 3928.410000, 2133.680000, 2322.560000, 3533.140000, 6963.260000, 6938.660000, 0.000086, 0.054200, 0.003400, -0.002800 
20150811, 3927.910000, 2165.570000, 2362.160000, 3504.480000, 6975.160000, 6883.380000, 0.000085, 0.001300, 0.007500, 0.001000 
20150812, 3886.320000, 2155.790000, 2335.580000, 3483.990000, 6967.540000, 6756.410000, 0.000085, -0.013300, 0.001000, 0.004500 
20150813, 3954.560000, 2174.100000, 2407.280000, 3554.700000, 7055.620000, 6818.140000, 0.000085, 0.021500, 0.012000, -0.006800 
20150814, 3965.330000, 2195.750000, 2387.600000, 3540.090000, 7097.700000, 6880.830000, 0.000085, 0.003800, 0.010000, 0.000100 
20150817, 3993.670000, 2203.680000, 2447.370000, 3569.190000, 7231.830000, 7102.470000, 0.000085, 0.009000, 0.014400, 0.004100 
20150818, 3748.160000, 2050.670000, 2242.400000, 3265.250000, 6774.860000, 6681.390000, 0.000085, -0.070100, -0.009500, 0.002900 
20150819, 3794.110000, 2050.040000, 2311.130000, 3312.140000, 6897.420000, 6855.910000, 0.000085, 0.017700, 0.009200, -0.009300 
20150820, 3664.290000, 1968.130000, 2244.610000, 3146.700000, 6669.160000, 6564.470000, 0.000085, -0.036600, 0.000700, -0.000700 
20150821, 3507.740000, 1884.900000, 2148.250000, 3019.720000, 6385.820000, 6248.370000, 0.000085, -0.053600, -0.011300, 0.007100 
20150824, 3209.910000, 1712.490000, 1955.850000, 2763.750000, 5836.200000, 5676.500000, 0.000085, -0.094400, -0.001800, 0.003400 
20150825, 2964.970000, 1541.380000, 1775.940000, 2547.890000, 5544.940000, 5249.430000, 0.000085, -0.086600, -0.005400, -0.005700 
20150826, 2927.290000, 1480.370000, 1690.720000, 2420.990000, 5588.320000, 5243.040000, 0.000085, -0.022800, -0.012800, 0.011500 
20150827, 3083.590000, 1548.290000, 1762.440000, 2574.000000, 5901.270000, 5494.430000, 0.000085, 0.054600, -0.004500, 0.006900 
20150828, 3232.350000, 1655.010000, 1878.950000, 2758.160000, 6096.640000, 5774.620000, 0.000085, 0.058400, 0.010900, -0.002300 
20150831, 3205.990000, 1653.180000, 1855.800000, 2823.470000, 5991.130000, 5606.960000, 0.000085, -0.017300, -0.026800, 0.006200 
20150901, 3166.620000, 1662.160000, 1826.580000, 2766.870000, 5860.320000, 5336.100000, 0.000085, -0.026600, -0.041300, 0.023000 
20150902, 3160.170000, 1614.250000, 1801.220000, 2758.440000, 5843.240000, 5376.600000, 0.000085, -0.008600, -0.034200, 0.018800 
20150907, 3080.420000, 1586.300000, 1785.710000, 2677.280000, 5690.110000, 5398.260000, 0.000085, -0.020900, 0.036700, -0.007900 
20150908, 3170.450000, 1625.740000, 1844.590000, 2734.440000, 5789.010000, 5655.240000, 0.000085, 0.036400, 0.025400, -0.016500 
20150909, 3243.090000, 1681.760000, 1905.980000, 2786.170000, 5855.540000, 5715.180000, 0.000085, 0.030100, 0.016900, -0.008700 
20150910, 3197.890000, 1647.800000, 1865.920000, 2756.710000, 5760.760000, 5671.940000, 0.000085, -0.015500, -0.001100, -0.004300 
20150911, 3200.230000, 1638.440000, 1865.040000, 2753.430000, 5745.640000, 5633.530000, 0.000085, 0.002400, 0.012400, -0.011200 
20150914, 3114.800000, 1577.090000, 1788.330000, 2724.220000, 5664.600000, 5424.870000, 0.000085, -0.045500, -0.031800, 0.010600 
20150915, 3005.170000, 1520.730000, 1666.410000, 2576.170000, 5423.490000, 5184.260000, 0.000085, -0.047300, -0.007800, 0.013700 
20150916, 3152.260000, 1617.080000, 1789.250000, 2735.460000, 5735.500000, 5542.840000, 0.000085, 0.062500, 0.012500, -0.009900 
20150917, 3086.060000, 1580.150000, 1746.950000, 2688.520000, 5528.160000, 5364.950000, 0.000086, -0.021800, 0.002100, -0.007200 
20150918, 3097.920000, 1583.940000, 1765.830000, 2710.190000, 5564.050000, 5371.190000, 0.000086, 0.007700, 0.009100, -0.012100 
20150921, 3156.540000, 1613.750000, 1800.980000, 2788.160000, 5683.280000, 5528.680000, 0.000086, 0.027400, 0.011000, -0.016600 
20150922, 3185.620000, 1634.430000, 1815.400000, 2795.270000, 5736.340000, 5574.600000, 0.000086, 0.008900, 0.004600, 0.001800 
20150923, 3115.890000, 1571.990000, 1759.300000, 2720.290000, 5641.440000, 5474.020000, 0.000086, -0.019300, 0.007900, -0.012800 
20150924, 3142.690000, 1595.440000, 1778.980000, 2747.660000, 5657.570000, 5547.460000, 0.000086, 0.011300, 0.006300, -0.005100 
20150925, 3092.350000, 1574.280000, 1733.460000, 2684.450000, 5558.790000, 5409.900000, 0.000086, -0.024800, -0.011700, 0.010300 
20150928, 3100.760000, 1570.460000, 1749.140000, 2682.120000, 5579.810000, 5479.680000, 0.000086, 0.011200, 0.011000, -0.018900 
20150929, 3038.140000, 1516.690000, 1698.960000, 2609.550000, 5501.030000, 5390.070000, 0.000086, -0.021500, 0.002800, -0.004300 
20150930, 3052.780000, 1520.640000, 1705.750000, 2640.560000, 5505.750000, 5387.430000, 0.000086, 0.004400, -0.002600, 0.003000 
20151008, 3143.360000, 1578.930000, 1772.080000, 2711.890000, 5715.680000, 5669.980000, 0.000086, 0.038400, 0.006800, -0.010400 
20151009, 3183.150000, 1609.700000, 1803.840000, 2735.510000, 5730.950000, 5737.480000, 0.000087, 0.015300, 0.006700, -0.000900 
20151012, 3287.660000, 1671.330000, 1878.790000, 2833.060000, 5861.900000, 5835.250000, 0.000087, 0.040700, 0.009400, -0.001900 
20151013, 3293.230000, 1659.720000, 1872.790000, 2847.620000, 5911.860000, 5803.180000, 0.000087, 0.005500, 0.010600, -0.010700 
20151014, 3262.440000, 1653.140000, 1867.790000, 2816.140000, 5816.730000, 5734.500000, 0.000087, -0.012000, -0.000400, 0.001600 
20151015, 3338.070000, 1698.510000, 1910.140000, 2877.320000, 5996.960000, 5842.660000, 0.000087, 0.029300, 0.008600, -0.011300 
20151016, 3391.350000, 1728.440000, 1927.740000, 2933.710000, 6110.300000, 5850.210000, 0.000087, 0.016900, 0.002700, -0.002500 
20151019, 3386.700000, 1720.340000, 1912.430000, 2908.650000, 6087.590000, 5885.800000, 0.000087, -0.000500, 0.003700, -0.002000 
20151020, 3425.330000, 1735.510000, 1926.030000, 2985.310000, 6120.810000, 5935.970000, 0.000087, 0.016400, 0.002300, -0.003200 
20151021, 3320.680000, 1660.410000, 1816.120000, 2884.830000, 5863.730000, 5729.850000, 0.000087, -0.045400, -0.018100, 0.006200 
20151022, 3368.740000, 1686.440000, 1874.650000, 2931.220000, 6057.970000, 5973.690000, 0.000086, 0.025100, 0.015600, -0.017400 
20151023, 3412.430000, 1701.600000, 1908.920000, 2931.080000, 6164.690000, 6183.600000, 0.000086, 0.021600, 0.019000, -0.010400 
20151026, 3429.580000, 1703.880000, 1912.080000, 2934.780000, 6187.380000, 6252.340000, 0.000084, 0.006600, 0.005800, 0.001800 
20151027, 3434.340000, 1691.470000, 1918.620000, 2954.910000, 6148.000000, 6246.080000, 0.000083, 0.003600, 0.004700, -0.011500 
20151028, 3375.200000, 1666.960000, 1886.150000, 2890.080000, 6028.830000, 6112.750000, 0.000083, -0.021400, 0.001600, 0.009100 
20151029, 3387.320000, 1672.300000, 1888.250000, 2897.020000, 6084.750000, 6185.760000, 0.000083, 0.005600, 0.007600, -0.004200 
20151030, 3382.560000, 1649.520000, 1869.030000, 2884.050000, 6082.680000, 6158.070000, 0.000083, -0.002000, 0.003200, -0.005100 
20151102, 3325.080000, 1612.970000, 1828.930000, 2833.110000, 5984.290000, 6051.690000, 0.000083, -0.022100, -0.005800, 0.005900 
20151103, 3316.700000, 1607.620000, 1830.640000, 2811.630000, 5955.790000, 6015.510000, 0.000083, -0.003400, 0.005500, 0.000200 
20151104, 3459.640000, 1676.960000, 1911.040000, 2911.890000, 6189.440000, 6281.940000, 0.000083, 0.051900, 0.007200, -0.008600 
20151105, 3522.820000, 1717.150000, 1936.980000, 3008.180000, 6223.690000, 6264.490000, 0.000083, 0.013500, -0.008500, 0.014000 
20151106, 3590.030000, 1741.110000, 1975.190000, 3039.950000, 6304.380000, 6320.010000, 0.000083, 0.024000, 0.005200, -0.008600 
20151109, 3646.880000, 1766.230000, 1986.550000, 3065.370000, 6383.190000, 6367.860000, 0.000083, 0.018400, 0.003800, -0.006800 
20151110, 3640.490000, 1781.620000, 2014.820000, 3039.900000, 6366.140000, 6319.450000, 0.000083, 0.001700, 0.011700, -0.002900 
20151111, 3650.250000, 1776.350000, 2006.530000, 3034.620000, 6372.490000, 6421.720000, 0.000083, 0.008300, 0.014300, -0.008600 
