,yyyymm,Ret,Rfree,ExRet,DP,EP,VOL,BILL,BOND,TERM,CREDIT,PPIG,IPG,MA112,MA312,MOM6,DPL1,EPL1,VOLL1,BILLL1,BONDL1,TERML1,CREDITL1,PPIGL1,IPGL1,MA112L1,MA312L1,MOM6L1
927,200404,-0.015584,0.000783,-0.016367,-4.107343,-3.032181,0.106724,-0.000108,0.003208,0.0437,0.0042,1.187980,0.451324,1,1,1,-4.134909,-3.075370,0.131033,-0.000367,-0.002075,0.0381,0.0059,0.703730,-0.497363,1.0,1.0,1.0
928,200405,0.013629,0.000850,0.012779,-4.108833,-3.018609,0.092388,0.000050,0.003150,0.0445,0.0065,1.381215,0.792672,1,1,1,-4.107343,-3.032181,0.106724,-0.000108,0.003208,0.0437,0.0042,1.187980,0.451324,1.0,1.0,1.0
929,200406,0.019488,0.001058,0.018430,-4.116251,-3.011493,0.094802,0.000892,0.001783,0.0430,0.0069,0.272480,-0.824407,1,1,1,-4.108833,-3.018609,0.092388,0.000050,0.003150,0.0445,0.0065,1.381215,0.792672,1.0,1.0,1.0
930,200407,-0.032954,0.001108,-0.034062,-4.071356,-2.967030,0.100237,0.003100,0.001042,0.0396,0.0059,0.135870,0.770487,1,1,0,-4.116251,-3.011493,0.094802,0.000892,0.001783,0.0430,0.0069,0.272480,-0.824407,1.0,1.0,1.0
931,200408,0.003807,0.001233,0.002574,-4.063738,-2.959834,0.094524,0.003342,-0.001633,0.0360,0.0072,0.407056,0.073698,1,1,0,-4.071356,-2.967030,0.100237,0.003100,0.001042,0.0396,0.0059,0.135870,0.770487,1.0,1.0,0.0
932,200409,0.010817,0.001375,0.009442,-4.063252,-2.959763,0.094553,0.004400,-0.002117,0.0340,0.0058,-0.202703,0.084224,1,0,0,-4.063738,-2.959834,0.094524,0.003342,-0.001633,0.0360,0.0072,0.407056,0.073698,1.0,1.0,0.0
933,200410,0.014973,0.001467,0.013506,-4.072327,-2.969190,0.079869,0.005508,-0.002783,0.0313,0.0069,1.557211,0.952112,1,1,1,-4.063252,-2.959763,0.094553,0.004400,-0.002117,0.0340,0.0058,-0.202703,0.084224,1.0,0.0,0.0
934,200411,0.040559,0.001725,0.038834,-4.105378,-3.002588,0.091193,0.005908,-0.000242,0.0326,0.0050,0.933333,0.209733,1,1,1,-4.072327,-2.969190,0.079869,0.005508,-0.002783,0.0313,0.0069,1.557211,0.952112,1.0,1.0,1.0
935,200412,0.033734,0.001825,0.031909,-4.132525,-3.030080,0.084664,0.008058,-0.001817,0.0277,0.0063,-0.792602,0.735655,1,1,1,-4.105378,-3.002588,0.091193,0.005908,-0.000242,0.0326,0.0050,0.933333,0.209733,1.0,1.0,1.0
936,200501,-0.023824,0.001942,-0.025766,-4.093575,-2.995002,0.086381,0.008183,-0.003433,0.0246,0.0071,0.466045,0.460380,1,1,1,-4.132525,-3.030080,0.084664,0.008058,-0.001817,0.0277,0.0063,-0.792602,0.735655,1.0,1.0,1.0
937,200502,0.021152,0.002117,0.019035,-4.099142,-3.004355,0.088823,0.008375,-0.002000,0.0246,0.0041,0.463883,0.687760,1,1,1,-4.093575,-2.995002,0.086381,0.008183,-0.003433,0.0246,0.0071,0.466045,0.460380,1.0,1.0,1.0
938,200503,-0.017240,0.002283,-0.019523,-4.066850,-2.975765,0.089640,0.009133,-0.001217,0.0234,0.0052,1.385224,-0.158651,1,1,1,-4.099142,-3.004355,0.088823,0.008375,-0.002000,0.0246,0.0041,0.463883,0.687760,1.0,1.0,1.0
939,200504,-0.018926,0.002317,-0.021243,-4.035066,-2.938764,0.090849,0.009633,-0.003333,0.0187,0.0072,0.845804,0.168469,1,1,1,-4.066850,-2.975765,0.089640,0.009133,-0.001217,0.0234,0.0052,1.385224,-0.158651,1.0,1.0,1.0
940,200505,0.031994,0.002367,0.029627,-4.053237,-2.951863,0.097494,0.008500,-0.004608,0.0162,0.0075,-0.451613,0.130588,1,1,1,-4.035066,-2.938764,0.090849,0.009633,-0.003333,0.0187,0.0072,0.845804,0.168469,1.0,1.0,1.0
941,200506,0.001717,0.002475,-0.000758,-4.041881,-2.935572,0.091064,0.007583,-0.004850,0.0145,0.0067,0.000000,0.383521,1,1,0,-4.053237,-2.951863,0.097494,0.008500,-0.004608,0.0162,0.0075,-0.451613,0.130588,1.0,1.0,1.0
942,200507,0.037364,0.002683,0.034681,-4.068557,-2.954136,0.092660,0.007467,-0.001592,0.0159,0.0050,1.296176,-0.316146,1,1,1,-4.041881,-2.935572,0.091064,0.007583,-0.004850,0.0145,0.0067,0.000000,0.383521,1.0,1.0,0.0
943,200508,-0.009159,0.002867,-0.012026,-4.048686,-2.926354,0.094596,0.008392,-0.003483,0.0110,0.0077,0.831734,0.275210,1,1,1,-4.068557,-2.954136,0.092660,0.007467,-0.001592,0.0159,0.0050,1.296176,-0.316146,1.0,1.0,1.0
944,200509,0.008067,0.002850,0.005217,-4.047098,-2.917051,0.093601,0.008958,-0.000083,0.0120,0.0049,2.918782,-1.866655,1,1,1,-4.048686,-2.926354,0.094596,0.008392,-0.003483,0.0110,0.0077,0.831734,0.275210,1.0,1.0,1.0
945,200510,-0.015672,0.003092,-0.018764,-4.017699,-2.882441,0.093854,0.007283,0.001867,0.0142,0.0051,2.466091,1.261242,1,1,1,-4.047098,-2.917051,0.093601,0.008958,-0.000083,0.0120,0.0049,2.918782,-1.866655,1.0,1.0,1.0
946,200511,0.038289,0.003233,0.035056,-4.040911,-2.900588,0.093033,0.008558,0.001742,0.0110,0.0061,-1.504212,1.013644,1,1,1,-4.017699,-2.882441,0.093854,0.007283,0.001867,0.0142,0.0051,2.466091,1.261242,1.0,1.0,1.0
947,200512,-0.000060,0.003242,-0.003302,-4.028717,-2.883466,0.080849,0.008750,-0.000067,0.0073,0.0076,-0.427611,0.620106,1,1,1,-4.040911,-2.900588,0.093033,0.008558,0.001742,0.0110,0.0061,-1.504212,1.013644,1.0,1.0,1.0
948,200601,0.026442,0.003533,0.022909,-4.045379,-2.895148,0.081797,0.007433,0.001158,0.0085,0.0055,0.797546,0.117887,1,1,1,-4.028717,-2.883466,0.080849,0.008750,-0.000067,0.0073,0.0076,-0.427611,0.620106,1.0,1.0,1.0
949,200602,0.002425,0.003692,-0.001267,-4.037417,-2.882315,0.075021,0.009342,-0.000358,0.0033,0.0078,-1.521607,0.004156,1,1,1,-4.045379,-2.895148,0.081797,0.007433,0.001158,0.0085,0.0055,0.797546,0.117887,1.0,1.0,1.0
950,200603,0.012909,0.003758,0.009151,-4.040107,-2.880237,0.073454,0.009667,0.004483,0.0064,0.0046,0.247219,0.206002,1,1,1,-4.037417,-2.882315,0.075021,0.009342,-0.000358,0.0033,0.0078,-1.521607,0.004156,1.0,1.0,1.0
951,200604,0.012064,0.003833,0.008231,-4.042681,-2.884006,0.070972,0.008992,0.006392,0.0081,0.0052,1.294698,0.401086,1,1,1,-4.040107,-2.880237,0.073454,0.009667,0.004483,0.0064,0.0046,0.247219,0.206002,1.0,1.0,1.0
952,200605,-0.028319,0.003933,-0.032252,-4.001858,-2.844356,0.069642,0.008375,0.005900,0.0075,0.0060,0.912964,-0.100608,1,1,1,-4.042681,-2.884006,0.070972,0.008992,0.006392,0.0081,0.0052,1.294698,0.401086,1.0,1.0,1.0
953,200606,0.001587,0.003992,-0.002405,-3.992614,-2.836265,0.069595,0.008008,0.004650,0.0059,0.0058,0.180941,0.384233,1,1,1,-4.001858,-2.844356,0.069642,0.008375,0.005900,0.0075,0.0060,0.912964,-0.100608,1.0,1.0,1.0
954,200607,0.005571,0.004125,0.001446,-3.988358,-2.823245,0.058092,0.007192,0.002833,0.0039,0.0067,0.421433,-0.036678,1,1,0,-3.992614,-2.836265,0.069595,0.008008,0.004650,0.0059,0.0058,0.180941,0.384233,1.0,1.0,1.0
955,200608,0.024150,0.004133,0.020017,-4.000166,-2.826525,0.063516,0.007350,0.000100,0.0001,0.0072,0.659472,0.393204,1,1,1,-3.988358,-2.823245,0.058092,0.007192,0.002833,0.0039,0.0067,0.421433,-0.036678,1.0,1.0,0.0
956,200609,0.026487,0.004008,0.022479,-4.015277,-2.833333,0.070180,0.006183,-0.001267,-0.0012,0.0067,-1.488982,-0.202770,1,1,1,-4.000166,-2.826525,0.063516,0.007350,0.000100,0.0001,0.0072,0.659472,0.393204,1.0,1.0,1.0
957,200610,0.032527,0.004100,0.028427,-4.035457,-2.851959,0.076278,0.003525,-0.001542,0.0000,0.0070,-1.934704,-0.057185,1,1,1,-4.015277,-2.833333,0.070180,0.006183,-0.001267,-0.0012,0.0067,-1.488982,-0.202770,1.0,1.0,1.0
958,200611,0.018385,0.004117,0.014268,-4.041064,-2.856048,0.069077,0.003617,-0.002825,-0.0025,0.0066,1.479655,-0.096016,1,1,1,-4.035457,-2.851959,0.076278,0.003525,-0.001542,0.0000,0.0070,-1.934704,-0.057185,1.0,1.0,1.0
959,200612,0.013768,0.004042,0.009726,-4.042989,-2.856489,0.074037,0.002933,-0.000675,-0.0003,0.0041,0.607533,1.039926,1,1,1,-4.041064,-2.856048,0.069077,0.003617,-0.002825,-0.0025,0.0066,1.479655,-0.096016,1.0,1.0,1.0
960,200701,0.015313,0.004150,0.011163,-4.048812,-2.863765,0.070010,0.001233,0.000192,0.0017,0.0038,-0.966184,-0.520144,1,1,1,-4.042989,-2.856489,0.074037,0.002933,-0.000675,-0.0003,0.0041,0.607533,1.039926,1.0,1.0,1.0
961,200702,-0.019288,0.004192,-0.023480,-4.018652,-2.835037,0.076111,0.001917,-0.002475,-0.0021,0.0062,1.707317,1.007968,1,1,1,-4.048812,-2.863765,0.070010,0.001233,0.000192,0.0017,0.0038,-0.966184,-0.520144,1.0,1.0,1.0
962,200703,0.010894,0.004117,0.006777,-4.020574,-2.838371,0.075382,0.001917,-0.000758,-0.0010,0.0037,1.498801,0.218012,1,1,1,-4.018652,-2.835037,0.076111,0.001917,-0.002475,-0.0021,0.0062,1.707317,1.007968,1.0,1.0,1.0
963,200704,0.043991,0.004058,0.039933,-4.054154,-2.873678,0.086933,0.000658,-0.000800,-0.0005,0.0058,1.240402,0.702926,1,1,1,-4.020574,-2.838371,0.075382,0.001917,-0.000758,-0.0010,0.0037,1.498801,0.218012,1.0,1.0,1.0
964,200705,0.034459,0.003942,0.030517,-4.077462,-2.898685,0.089155,-0.000267,0.001508,0.0023,0.0037,1.108518,0.048621,1,1,1,-4.054154,-2.873678,0.086933,0.000658,-0.000800,-0.0005,0.0058,1.240402,0.702926,1.0,1.0,1.0
965,200706,-0.016620,0.003842,-0.020462,-4.050838,-2.873733,0.094594,-0.001675,0.002692,0.0048,0.0058,0.288517,0.028221,1,1,1,-4.077462,-2.898685,0.089155,-0.000267,0.001508,0.0023,0.0037,1.108518,0.048621,1.0,1.0,1.0
966,200707,-0.031197,0.004017,-0.035214,-4.008094,-2.866349,0.103865,-0.002725,0.000833,0.0040,0.0072,0.747986,-0.037299,1,1,1,-4.050838,-2.873733,0.094594,-0.001675,0.002692,0.0048,0.0058,0.288517,0.028221,1.0,1.0,1.0
967,200708,0.015094,0.003500,0.011594,-4.010740,-2.904898,0.100589,-0.000517,-0.000492,0.0005,0.0092,-1.541976,0.222822,1,1,1,-4.008094,-2.866349,0.103865,-0.002725,0.000833,0.0040,0.0072,0.747986,-0.037299,1.0,1.0,1.0
968,200709,0.037468,0.003242,0.034226,-4.035875,-2.966515,0.104562,-0.006083,-0.000333,0.0069,0.0085,0.638051,0.387091,1,1,1,-4.010740,-2.904898,0.100589,-0.000517,-0.000492,0.0005,0.0092,-1.541976,0.222822,1.0,1.0,1.0
969,200710,0.017360,0.003250,0.014110,-4.041315,-3.035338,0.099074,-0.008417,-0.001225,0.0091,0.0086,0.691643,-0.422209,1,1,1,-4.035875,-2.966515,0.104562,-0.006083,-0.000333,0.0069,0.0085,0.638051,0.387091,1.0,1.0,1.0
970,200711,-0.041382,0.002725,-0.044107,-3.987085,-3.047501,0.107395,-0.007467,-0.004542,0.0055,0.0099,2.461362,0.588920,1,1,0,-4.041315,-3.035338,0.099074,-0.008417,-0.001225,0.0091,0.0086,0.691643,-0.422209,1.0,1.0,1.0
971,200712,-0.006116,0.002500,-0.008616,-3.969314,-3.099512,0.104626,-0.012375,-0.003700,0.0123,0.0099,-0.223464,0.011297,0,1,0,-3.987085,-3.047501,0.107395,-0.007467,-0.004542,0.0055,0.0099,2.461362,0.588920,1.0,1.0,0.0
972,200801,-0.061166,0.002292,-0.063458,-3.899373,-3.065994,0.121216,-0.013533,-0.004550,0.0136,0.0097,1.343785,-0.269399,0,0,0,-3.969314,-3.099512,0.104626,-0.012375,-0.003700,0.0123,0.0099,-0.223464,0.011297,0.0,1.0,0.0
973,200802,-0.031419,0.001767,-0.033186,-3.857211,-3.061113,0.125605,-0.014175,-0.004025,0.0163,0.0115,0.939227,-0.335516,0,0,0,-3.899373,-3.065994,0.121216,-0.013533,-0.004550,0.0136,0.0097,1.343785,-0.269399,0.0,0.0,0.0
974,200803,-0.003400,0.001050,-0.004450,-3.844498,-3.086595,0.122894,-0.018050,-0.004117,0.0220,0.0119,2.846196,-0.236655,0,0,0,-3.857211,-3.061113,0.125605,-0.014175,-0.004025,0.0163,0.0115,0.939227,-0.335516,0.0,0.0,0.0
975,200804,0.048629,0.001075,0.047554,-3.886132,-3.184119,0.124572,-0.023583,-0.001258,0.0332,0.0097,1.596594,-0.757408,0,0,0,-3.844498,-3.086595,0.122894,-0.018050,-0.004117,0.0220,0.0119,2.846196,-0.236655,0.0,0.0,0.0
976,200805,0.012986,0.001442,0.011544,-3.891955,-3.248559,0.116803,-0.020300,0.000733,0.0346,0.0082,2.985856,-0.563420,0,0,0,-3.886132,-3.184119,0.124572,-0.023583,-0.001258,0.0332,0.0097,1.596594,-0.757408,0.0,0.0,0.0
977,200806,-0.082842,0.001550,-0.084392,-3.797300,-3.215561,0.140762,-0.013400,-0.000258,0.0287,0.0108,1.983723,-0.234561,0,0,0,-3.891955,-3.248559,0.116803,-0.020300,0.000733,0.0346,0.0082,2.985856,-0.563420,0.0,0.0,0.0
978,200807,-0.007306,0.001358,-0.008664,-3.785745,-3.241456,0.132118,-0.009808,0.000542,0.0279,0.0102,2.493766,-0.529246,0,0,0,-3.797300,-3.215561,0.140762,-0.013400,-0.000258,0.0287,0.0108,1.983723,-0.234561,0.0,0.0,0.0
979,200808,0.014955,0.001433,0.013522,-3.796217,-3.290705,0.132068,-0.009450,-0.000742,0.0286,0.0115,-3.163017,-1.529714,0,0,0,-3.785745,-3.241456,0.132118,-0.009808,0.000542,0.0279,0.0102,2.493766,-0.529246,0.0,0.0,0.0
980,200809,-0.085467,0.000942,-0.086409,-3.699394,-3.234089,0.149434,-0.006483,-0.000958,0.027100,0.012200,-1.055276,-4.336811,0,0,0,-3.796217,-3.290705,0.132068,-0.009450,-0.000742,0.028600,0.011500,-3.163017,-1.529714,0.0,0.0,0.0
981,200810,-0.166980,0.000558,-0.167538,-3.519168,-3.303848,0.203566,-0.010083,0.002558,0.036500,0.015000,-5.332656,0.951159,0,0,0,-3.699394,-3.234089,0.149434,-0.006483,-0.000958,0.027100,0.012200,-1.055276,-4.336811,0.0,0.0,0.0
982,200811,-0.073512,0.000158,-0.073670,-3.446808,-3.569910,0.215191,-0.011992,-0.007433,0.030500,0.024000,-5.150215,-1.256846,0,0,0,-3.519168,-3.303848,0.203566,-0.010083,0.002558,0.036500,0.015000,-5.332656,0.951159,0.0,0.0,0.0
983,200812,0.011995,0.000025,0.011970,-3.460068,-4.105981,0.217318,-0.014225,-0.013108,0.028400,0.020200,-3.337104,-2.923574,0,0,0,-3.446808,-3.569910,0.215191,-0.011992,-0.007433,0.030500,0.024000,-5.150215,-1.256846,0.0,0.0,0.0
984,200901,-0.082615,0.000108,-0.082723,-3.383900,-4.214467,0.225078,-0.013350,-0.003658,0.039100,0.011100,0.175541,-2.375067,0,0,0,-3.460068,-4.105981,0.217318,-0.014225,-0.013108,0.028400,0.020200,-3.337104,-2.923574,0.0,0.0,0.0
985,200902,-0.103588,0.000250,-0.103838,-3.281006,-4.345199,0.251189,-0.010167,-0.002650,0.038800,0.012600,-1.109813,-0.644900,0,0,0,-3.383900,-4.214467,0.225078,-0.013350,-0.003658,0.039100,0.011100,0.175541,-2.375067,0.0,0.0,0.0
986,200903,0.087634,0.000175,0.087459,-3.376709,-4.756238,0.281665,-0.006950,-0.006608,0.032500,0.019500,-0.708801,-1.585624,0,0,0,-3.281006,-4.345199,0.251189,-0.010167,-0.002650,0.038800,0.012600,-1.109813,-0.644900,0.0,0.0,0.0
987,200904,0.094230,0.000133,0.094097,-3.487004,-4.814915,0.298164,-0.006975,-0.000708,0.038900,0.012900,0.594884,-0.798059,0,0,0,-3.376709,-4.756238,0.281665,-0.006950,-0.006608,0.032500,0.019500,-0.708801,-1.585624,0.0,0.0,0.0
988,200905,0.054640,0.000150,0.054490,-3.559678,-4.836478,0.313234,-0.006533,0.001850,0.041600,0.012200,1.005322,-1.007977,0,0,1,-3.487004,-4.814915,0.298164,-0.006975,-0.000708,0.038900,0.012900,0.594884,-0.798059,0.0,0.0,0.0
989,200906,0.002476,0.000150,0.002326,-3.581276,-4.807399,0.284157,-0.005042,0.001808,0.041100,0.013200,1.932084,-0.390434,0,0,1,-3.559678,-4.836478,0.313234,-0.006533,0.001850,0.041600,0.012200,1.005322,-1.007977,0.0,0.0,1.0
990,200907,0.074482,0.000150,0.074332,-3.675094,-4.677403,0.308462,-0.003642,0.002200,0.041200,0.011100,-0.919012,1.100326,1,1,1,-3.581276,-4.807399,0.284157,-0.005042,0.001808,0.041100,0.013200,1.932084,-0.390434,0.0,0.0,1.0
991,200908,0.034751,0.000142,0.034609,-3.730908,-4.542772,0.315624,-0.002433,0.000983,0.039700,0.011100,1.449275,1.120839,1,1,1,-3.675094,-4.677403,0.308462,-0.003642,0.002200,0.041200,0.011100,-0.919012,1.100326,1.0,1.0,1.0
992,200909,0.036534,0.000100,0.036434,-3.789345,-4.434342,0.297920,-0.001242,0.000117,0.038600,0.011000,-0.514286,0.756692,1,1,1,-3.730908,-4.542772,0.315624,-0.002433,0.000983,0.039700,0.011100,1.449275,1.120839,1.0,1.0,1.0
993,200910,-0.018259,0.000058,-0.018317,-3.790470,-3.710527,0.244113,-0.000900,0.002300,0.040800,0.009500,0.631821,0.320093,1,1,1,-3.789345,-4.434342,0.297920,-0.001242,0.000117,0.038600,0.011000,-0.514286,0.756692,1.0,1.0,1.0
994,200911,0.060257,0.000042,0.060215,-3.867788,-3.357297,0.239317,-0.000900,0.000617,0.039900,0.011300,1.255708,0.397645,1,1,1,-3.790470,-3.710527,0.244113,-0.000900,0.002300,0.040800,0.009500,0.631821,0.320093,1.0,1.0,1.0
995,200912,0.018983,0.000042,0.018941,-3.907415,-3.085462,0.241845,-0.000983,0.004525,0.045300,0.006800,0.394589,0.305189,1,1,1,-3.867788,-3.357297,0.239317,-0.000900,0.000617,0.039900,0.011300,1.255708,0.397645,1.0,1.0,1.0
996,201001,-0.035751,0.000050,-0.035801,-3.877222,-2.984684,0.224890,-0.001000,0.002396,0.043559,0.008541,2.133633,1.159875,1,1,1,-3.907415,-3.085462,0.241845,-0.000983,0.004525,0.045300,0.006800,0.394589,0.305189,1.0,1.0,1.0
997,201002,0.030424,0.000092,0.030332,-3.912874,-2.953443,0.198419,-0.000842,0.002077,0.043471,0.009429,-0.494777,0.359791,1,1,1,-3.877222,-2.984684,0.224890,-0.001000,0.002396,0.043559,0.008541,2.133633,1.159875,1.0,1.0,1.0
998,201003,0.061014,0.000125,0.060889,-3.977602,-2.954546,0.188788,-0.000183,0.002927,0.044678,0.006922,1.270718,0.657978,1,1,1,-3.912874,-2.953443,0.198419,-0.000842,0.002077,0.043471,0.009429,-0.494777,0.359791,1.0,1.0,1.0
999,201004,0.015977,0.000133,0.015844,-3.990232,-2.936000,0.160476,0.000267,0.000657,0.042236,0.009164,0.600109,0.371817,1,1,1,-3.977602,-2.954546,0.188788,-0.000183,0.002927,0.044678,0.006922,1.270718,0.657978,1.0,1.0,1.0
1000,201005,-0.080111,0.000133,-0.080244,-3.902682,-2.818338,0.169691,0.000367,-0.002188,0.039081,0.008919,0.216920,1.459057,1,1,0,-3.990232,-2.936000,0.160476,0.000267,0.000657,0.042236,0.009164,0.600109,0.371817,1.0,1.0,1.0
1001,201006,-0.053525,0.000100,-0.053625,-3.845280,-2.731819,0.188161,0.000383,-0.004820,0.036007,0.011193,-0.703463,0.148463,0,1,0,-3.902682,-2.818338,0.169691,0.000367,-0.002188,0.039081,0.008919,0.216920,1.459057,1.0,1.0,0.0
1002,201007,0.070451,0.000133,0.070318,-3.907028,-2.774964,0.186703,0.000033,-0.004325,0.036458,0.009542,0.326975,0.438269,1,0,1,-3.845280,-2.731819,0.188161,0.000383,-0.004820,0.036007,0.011193,-0.703463,0.148463,0.0,1.0,0.0
1003,201008,-0.045434,0.000133,-0.045567,-3.853670,-2.703515,0.190568,0.000450,-0.008542,0.031108,0.012192,0.434546,0.306999,0,0,0,-3.907028,-2.774964,0.186703,0.000033,-0.004325,0.036458,0.009542,0.326975,0.438269,1.0,0.0,1.0
1004,201009,0.090383,0.000125,0.090258,-3.932875,-2.765116,0.210050,0.000458,-0.006667,0.032463,0.011237,0.000000,0.230070,1,0,0,-3.853670,-2.703515,0.190568,0.000450,-0.008542,0.031108,0.012192,0.434546,0.306999,0.0,0.0,0.0
1005,201010,0.038726,0.000108,0.038618,-3.963477,-2.776162,0.217455,0.000333,-0.003574,0.035216,0.010084,0.919416,-0.265090,1,1,0,-3.932875,-2.765116,0.210050,0.000458,-0.006667,0.032463,0.011237,0.000000,0.230070,1.0,0.0,0.0
1006,201011,-0.000051,0.000117,-0.000168,-3.955624,-2.749338,0.195673,0.000083,-0.002050,0.036726,0.010674,0.589496,0.028808,1,1,1,-3.963477,-2.776162,0.217455,0.000333,-0.003574,0.035216,0.010084,0.919416,-0.265090,1.0,1.0,0.0
1007,201012,0.067054,0.000117,0.066937,-4.013351,-2.788652,0.213065,0.000108,0.001672,0.039978,0.008822,1.065530,0.968695,1,1,1,-3.955624,-2.749338,0.195673,0.000083,-0.002050,0.036726,0.010674,0.589496,0.028808,1.0,1.0,1.0
1008,201101,0.023349,0.000125,0.023224,-4.025501,-2.794123,0.208578,0.000033,0.003565,0.041800,0.007200,1.581444,-0.128566,1,1,1,-4.013351,-2.788652,0.213065,0.000108,0.001672,0.039978,0.008822,1.065530,0.968695,1.0,1.0,1.0
1009,201102,0.032508,0.000108,0.032400,-4.046819,-2.808940,0.209332,0.000058,0.003088,0.041100,0.009600,1.608718,-0.438832,1,1,1,-4.025501,-2.794123,0.208578,0.000033,0.003565,0.041800,0.007200,1.581444,-0.128566,1.0,1.0,1.0
1010,201103,0.000625,0.000083,0.000542,-4.035734,-2.791525,0.187483,-0.000158,0.003627,0.041600,0.008400,1.736466,0.993452,1,1,1,-4.046819,-2.808940,0.209332,0.000058,0.003088,0.041100,0.009600,1.608718,-0.438832,1.0,1.0,1.0
1011,201104,0.029441,0.000050,0.029391,-4.050968,-2.809182,0.192354,-0.000417,0.002505,0.040600,0.010000,1.957831,-0.358267,1,1,1,-4.035734,-2.791525,0.187483,-0.000158,0.003627,0.041600,0.008400,1.736466,0.993452,1.0,1.0,1.0
1012,201105,-0.011313,0.000033,-0.011346,-4.024676,-2.785257,0.167463,-0.000733,0.000137,0.038500,0.010500,0.492368,0.227843,1,1,1,-4.050968,-2.809182,0.192354,-0.000417,0.002505,0.040600,0.010000,1.957831,-0.358267,1.0,1.0,1.0
1013,201106,-0.016545,0.000033,-0.016578,-3.993710,-2.756604,0.154084,-0.000833,0.001663,0.040500,0.009000,-0.097991,0.288257,1,1,1,-4.024676,-2.785257,0.167463,-0.000733,0.000137,0.038500,0.010500,0.492368,0.227843,1.0,1.0,1.0
1014,201107,-0.019828,0.000033,-0.019861,-3.960564,-2.722611,0.135768,-0.000767,-0.001449,0.037400,0.011500,0.343306,0.531799,1,1,1,-3.993710,-2.756604,0.154084,-0.000833,0.001663,0.040500,0.009000,-0.097991,0.288257,1.0,1.0,1.0
1015,201108,-0.054322,0.000017,-0.054339,-3.890788,-2.652008,0.138984,-0.000667,-0.007649,0.031100,0.012200,-0.684262,0.559976,0,1,0,-3.960564,-2.722611,0.135768,-0.000767,-0.001449,0.037400,0.011500,0.343306,0.531799,1.0,1.0,1.0
1016,201109,-0.070238,0.000008,-0.070246,-3.805139,-2.565551,0.131695,-0.000750,-0.012018,0.026300,0.014400,0.246063,-0.024265,0,0,0,-3.890788,-2.652008,0.138984,-0.000667,-0.007649,0.031100,0.012200,-0.684262,0.559976,0.0,1.0,0.0
1017,201110,0.109014,0.000017,0.108997,-3.891112,-2.667972,0.157126,-0.000733,-0.008784,0.029000,0.010700,-1.276387,0.688996,0,0,0,-3.805139,-2.565551,0.131695,-0.000750,-0.012018,0.026300,0.014400,0.246063,-0.024265,0.0,0.0,0.0
1018,201111,-0.002727,0.000008,-0.002735,-3.869970,-2.663016,0.158094,-0.000542,-0.009690,0.027100,0.011400,0.149180,-0.080246,0,0,0,-3.891112,-2.667972,0.157126,-0.000733,-0.008784,0.029000,0.010700,-1.276387,0.688996,0.0,0.0,0.0
1019,201112,0.009427,0.000008,0.009419,-3.862650,-2.671627,0.137244,-0.000533,-0.010167,0.025400,0.013800,-0.794439,0.554033,0,0,0,-3.869970,-2.663016,0.158094,-0.000542,-0.009690,0.027100,0.011400,0.149180,-0.080246,0.0,0.0,0.0
1020,201201,0.045205,0.000025,0.045180,-3.893672,-2.708210,0.145152,-0.000425,-0.009242,0.0248,0.0136,0.450450,0.612324,1,0,1,-3.862650,-2.671627,0.137244,-0.000533,-0.010167,0.0254,0.0138,-0.794439,0.554033,0.0,0.0,0.0
1021,201202,0.043340,0.000075,0.043265,-3.921955,-2.741957,0.149071,-0.000125,-0.005658,0.0269,0.0113,0.448430,0.229192,1,1,1,-3.893672,-2.708210,0.145152,-0.000425,-0.009242,0.0248,0.0136,0.450450,0.612324,1.0,0.0,1.0
1022,201203,0.032866,0.000067,0.032799,-3.941433,-2.766805,0.160736,0.000508,-0.002058,0.0288,0.0102,1.289683,-0.466973,1,1,1,-3.921955,-2.741957,0.149071,-0.000125,-0.005658,0.0269,0.0113,0.448430,0.229192,1.0,1.0,1.0
1023,201204,-0.006034,0.000067,-0.006101,-3.922192,-2.761616,0.152267,0.000425,-0.003725,0.0260,0.0128,-0.244858,0.751852,1,1,1,-3.941433,-2.766805,0.160736,0.000508,-0.002058,0.0288,0.0102,1.289683,-0.466973,1.0,1.0,1.0
1024,201205,-0.059790,0.000075,-0.059865,-3.845913,-2.699259,0.169806,0.000408,-0.007008,0.0213,0.0159,-0.883652,0.191991,1,1,1,-3.922192,-2.761616,0.152267,0.000425,-0.003725,0.0260,0.0128,-0.244858,0.751852,1.0,1.0,1.0
1025,201206,0.041465,0.000075,0.041390,-3.873259,-2.740400,0.178822,0.000467,-0.004342,0.0224,0.0131,-1.040119,-0.019582,1,1,1,-3.845913,-2.699259,0.169806,0.000408,-0.007008,0.0213,0.0159,-0.883652,0.191991,1.0,1.0,1.0
1026,201207,0.014363,0.000083,0.014280,-3.870940,-2.758317,0.176845,0.000425,-0.004692,0.0207,0.0124,0.150150,0.262409,1,1,1,-3.873259,-2.740400,0.178822,0.000467,-0.004342,0.0224,0.0131,-1.040119,-0.019582,1.0,1.0,1.0
1027,201208,0.022744,0.000083,0.022661,-3.875890,-2.783315,0.165420,0.000475,-0.003225,0.0213,0.0125,1.299350,-0.477797,1,1,1,-3.870940,-2.758317,0.176845,0.000425,-0.004692,0.0207,0.0124,0.150150,0.262409,1.0,1.0,1.0
