,yyyymm,Index,D12,E12,b/m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,csp,CRSP_SPvw,CRSP_SPvwx,PPIG,IPG,DP,EP,VOL,BILL,BOND,TERM,CREDIT,MA112,MA312,MOM6,ExRet
1253,197506,95.19,3.71000,7.96000,0.849839,0.0523,0.0877,0.1062,0.0813,0.022962,0.004450,0.007519,0.0292,0.0304,0.001353,-0.000805,0.046220,0.044342,0.172712,0.658299,-3.244843,-2.481446,0.314813,-0.016567,0.000050,0.0290,0.0064,1,1,1,0.041770
1254,197507,88.75,3.71000,7.89333,0.898366,0.0534,0.0884,0.1055,0.0829,0.025627,0.005108,0.011194,-0.0087,-0.0030,0.001244,-0.001182,-0.065504,-0.067553,1.206897,0.968075,-3.174792,-2.419805,0.310763,-0.013333,0.001600,0.0295,0.0055,1,1,1,-0.070612
1255,197508,86.88,3.71000,7.82667,0.894247,0.0613,0.0895,0.1059,0.0844,0.026365,0.005367,0.001845,-0.0068,-0.0175,0.002343,-0.001574,-0.015663,-0.021731,0.511073,1.037457,-3.153496,-2.406991,0.286698,-0.004250,0.003192,0.0231,0.0051,1,1,1,-0.021030
1256,197509,83.87,3.71000,7.76000,0.940948,0.0644,0.0895,0.1061,0.0862,0.027918,0.005350,0.005525,-0.0098,-0.0126,0.002305,-0.001492,-0.032250,-0.034226,0.677966,1.235999,-3.118236,-2.380286,0.255851,0.000950,0.004783,0.0218,0.0033,1,1,1,-0.037600
1257,197510,89.04,3.70000,7.82667,0.893498,0.0642,0.0886,0.1062,0.0819,0.025897,0.004967,0.005495,0.0475,0.0553,0.002155,-0.001543,0.064855,0.062135,0.673401,0.442033,-3.180753,-2.431549,0.218492,0.002117,0.000283,0.0177,0.0067,1,1,1,0.059888
1258,197511,91.24,3.69000,7.89333,0.867928,0.0596,0.0878,0.1056,0.0838,0.024621,0.004567,0.007286,-0.0109,-0.0088,0.000813,-0.001653,0.030089,0.023996,-0.501672,0.215738,-3.207867,-2.447475,0.212848,-0.001233,0.001625,0.0242,0.0040,1,1,1,0.025522
1259,197512,90.19,3.68000,7.96000,0.876339,0.0548,0.0879,0.1056,0.0805,0.023709,0.004533,0.003617,0.0390,0.0442,0.001331,-0.000465,-0.010485,-0.012296,0.336134,1.244502,-3.199006,-2.427490,0.210122,-0.004375,-0.002050,0.0257,0.0074,1,1,0,-0.015018
1260,197601,100.86,3.68333,8.19333,0.765934,0.0544,0.0860,0.1041,0.0802,0.021850,0.004058,0.001802,0.0090,0.0188,0.001978,-0.000110,0.120143,0.118545,0.335008,1.448484,-3.309916,-2.510413,0.208868,-0.003350,-0.002400,0.0258,0.0058,1,1,1,0.116085
1261,197602,99.71,3.68667,8.42667,0.768037,0.0487,0.0855,0.1024,0.0802,0.022231,0.004067,0.003597,0.0062,0.0061,0.001221,-0.000171,-0.005756,-0.011620,0.000000,1.003192,-3.297542,-2.470864,0.186543,-0.007892,-0.002517,0.0315,0.0053,1,1,1,-0.009823
1262,197603,102.77,3.69000,8.66000,0.784031,0.0488,0.0852,0.1012,0.0792,0.015070,0.004167,0.001792,0.0166,0.0167,0.001266,-0.000439,0.032640,0.030786,0.166945,0.089541,-3.326867,-2.473779,0.189664,-0.007275,-0.003250,0.0304,0.0060,1,1,1,0.028473
1263,197604,101.64,3.71333,8.85667,0.786076,0.0500,0.0840,0.0994,0.0797,0.014238,0.004050,0.003578,0.0018,-0.0015,0.001007,-0.001353,-0.009610,-0.010699,1.000000,0.563153,-3.309508,-2.440266,0.175259,-0.005667,-0.002292,0.0297,0.0043,1,1,1,-0.013660
1264,197605,100.18,3.73667,9.05333,0.803503,0.0486,0.0858,0.0986,0.0821,0.014146,0.004333,0.007130,-0.0158,-0.0103,0.000937,-0.001053,-0.008116,-0.015026,0.330033,0.466592,-3.288774,-2.403836,0.159674,-0.006442,0.000233,0.0335,0.0037,1,1,1,-0.012449
1265,197606,104.28,3.76000,9.25000,0.781428,0.0520,0.0862,0.0989,0.0807,0.018923,0.004508,0.005310,0.0208,0.0150,0.000972,-0.001278,0.043959,0.042158,0.657895,0.019702,-3.322661,-2.422456,0.158856,-0.003017,-0.001117,0.0287,0.0055,1,1,1,0.039451
1266,197607,103.44,3.79000,9.35000,0.795824,0.0541,0.0856,0.0982,0.0805,0.018841,0.004358,0.005282,0.0078,0.0149,0.000487,-0.001441,-0.007202,-0.008454,0.653595,0.598676,-3.306626,-2.403615,0.137762,-0.000975,-0.001117,0.0264,0.0051,1,1,1,-0.011560
1267,197608,102.91,3.82000,9.45000,0.804732,0.0523,0.0845,0.0964,0.0790,0.020629,0.004283,0.005254,0.0211,0.0231,0.000745,-0.001298,0.001599,-0.004982,-0.324675,0.704456,-3.293604,-2.387840,0.132674,-0.002025,-0.002167,0.0267,0.0055,1,1,1,-0.002684
1268,197609,105.24,3.85000,9.55000,0.791363,0.0514,0.0838,0.0940,0.0781,0.023782,0.004233,0.003484,0.0145,0.0167,0.000891,-0.001457,0.024421,0.022670,0.651466,0.282695,-3.308170,-2.399702,0.129841,-0.001842,-0.002392,0.0267,0.0057,1,1,1,0.020188
1269,197610,102.90,3.91667,9.67000,0.812080,0.0508,0.0832,0.0929,0.0779,0.025568,0.004100,0.005208,0.0084,0.0070,0.001270,-0.001157,-0.020211,-0.021995,0.161812,0.038342,-3.268516,-2.364729,0.113689,-0.001325,-0.002258,0.0271,0.0053,1,1,1,-0.024311
1270,197611,102.10,3.98333,9.79000,0.827263,0.0492,0.0825,0.0923,0.0749,0.027894,0.003958,0.001727,0.0339,0.0319,0.001118,-0.000922,-0.001041,-0.008628,0.161551,1.474498,-3.243835,-2.344591,0.103179,-0.002058,-0.004517,0.0257,0.0076,1,1,1,-0.004999
1271,197612,107.46,4.05000,9.91000,0.779973,0.0475,0.0798,0.0912,0.0721,0.028566,0.003625,0.003448,0.0327,0.0347,0.000576,-0.001123,0.053775,0.052170,0.806452,1.046401,-3.278402,-2.383574,0.118842,-0.003150,-0.006617,0.0246,0.0077,1,1,1,0.050150
1272,197701,102.03,4.09667,9.96667,0.821065,0.0435,0.0796,0.0908,0.0764,0.029599,0.003850,0.005155,-0.0388,-0.0303,0.000696,-0.001593,-0.049654,-0.051167,0.480000,-0.547516,-3.215092,-2.326020,0.093339,-0.006242,-0.002000,0.0329,0.0032,0,1,0,-0.053504
1273,197702,99.82,4.14333,10.02330,0.836804,0.0462,0.0804,0.0912,0.0775,0.027969,0.003892,0.010256,-0.0049,-0.0020,0.000335,-0.001654,-0.015638,-0.022400,1.114650,1.524955,-3.181869,-2.298456,0.096914,-0.003333,-0.000675,0.0313,0.0029,0,1,0,-0.019530
1274,197703,98.42,4.19000,10.08000,0.868430,0.0467,0.0810,0.0912,0.0772,0.030338,0.003833,0.006768,0.0091,0.0094,0.000666,-0.001732,-0.012502,-0.014548,0.944882,1.239543,-3.156543,-2.278691,0.089628,-0.002658,-0.000808,0.0305,0.0038,0,0,0,-0.016335
1275,197704,98.44,4.24667,10.19330,0.861150,0.0460,0.0804,0.0907,0.0771,0.031139,0.003783,0.008403,0.0071,0.0100,0.000985,-0.001639,0.000641,-0.000503,1.248050,0.940766,-3.143312,-2.267717,0.086383,-0.003025,-0.000692,0.0311,0.0033,0,0,0,-0.003142
1276,197705,96.12,4.30333,10.30670,0.888211,0.0454,0.0805,0.0901,0.0765,0.035316,0.004133,0.005000,0.0125,0.0106,0.000635,-0.001354,-0.015064,-0.023541,0.462250,0.834229,-3.106208,-2.232803,0.088897,-0.003358,-0.000825,0.0311,0.0040,0,0,0,-0.019197
1277,197706,100.48,4.36000,10.42000,0.871112,0.0496,0.0795,0.0891,0.0754,0.031941,0.004183,0.006633,0.0164,0.0175,0.000563,-0.001594,0.047776,0.045705,-0.306748,0.721997,-3.137487,-2.266232,0.090278,0.001042,-0.001483,0.0258,0.0041,0,0,0,0.043593
1278,197707,98.85,4.40667,10.51670,0.896783,0.0502,0.0794,0.0887,0.0768,0.033182,0.004325,0.004942,-0.0070,-0.0005,0.000595,-0.001687,-0.015453,-0.016589,0.153846,0.140243,-3.110484,-2.240639,0.093263,0.001967,0.000225,0.0266,0.0026,0,0,0,-0.019778
1279,197708,96.77,4.45333,10.61330,0.926534,0.0519,0.0798,0.0882,0.0754,0.033751,0.004575,0.003279,0.0198,0.0136,0.000582,-0.001666,-0.012310,-0.020221,-0.153610,0.028131,-3.078685,-2.210229,0.097138,0.003700,-0.000875,0.0235,0.0044,0,0,0,-0.016885
1280,197709,96.53,4.50000,10.7100,0.942263,0.0549,0.0792,0.0880,0.0764,0.032368,0.004842,0.003268,-0.0029,-0.0022,0.000463,-0.001803,-0.000825,-0.003084,0.461538,0.481529,-3.065776,-2.198676,0.088601,0.006408,0.000267,0.0215,0.0028,0,0,0,-0.005667
1281,197710,92.34,4.55667,10.7700,0.975377,0.0581,0.0804,0.0889,0.0781,0.032775,0.005133,0.003257,-0.0093,-0.0038,0.000726,-0.001257,-0.041984,-0.043869,0.459418,0.191890,-3.008885,-2.148713,0.096479,0.009000,0.001950,0.0200,0.0023,0,0,0,-0.047117
1282,197711,94.83,4.61333,10.8300,0.962034,0.0616,0.0808,0.0895,0.0777,0.029217,0.005083,0.004870,0.0093,0.0061,0.001388,-0.001290,0.036752,0.026953,0.304878,0.105508,-3.023136,-2.169766,0.109399,0.011467,0.001317,0.0161,0.0031,0,0,0,0.031669
1283,197712,95.10,4.67000,10.8900,0.960333,0.0610,0.0819,0.0899,0.0803,0.030476,0.005058,0.003231,-0.0168,-0.0105,0.000627,-0.001834,0.005570,0.003637,0.607903,0.167029,-3.013770,-2.167084,0.091959,0.009742,0.003233,0.0193,0.0016,0,0,0,0.000512
1284,197801,89.25,4.71333,10.9000,1.036731,0.0607,0.0841,0.0917,0.0816,0.028814,0.005367,0.006441,-0.0080,-0.0089,0.000908,-0.001893,-0.060643,-0.062611,0.906344,-1.379500,-2.941047,-2.102679,0.095934,0.008008,0.004100,0.0209,0.0025,0,0,0,-0.066010
1285,197802,87.04,4.75667,10.9100,1.075567,0.0644,0.0847,0.0920,0.0822,0.031169,0.005375,0.006400,0.0004,0.0051,0.000670,-0.001551,-0.016260,-0.024938,1.047904,0.495056,-2.906820,-2.076688,0.096159,0.010192,0.004308,0.0178,0.0025,0,0,0,-0.021635
1286,197803,89.21,4.80000,10.9200,1.111493,0.0645,0.0847,0.0922,0.0831,0.027570,0.005242,0.007949,-0.0021,0.0042,0.000623,-0.001382,0.026925,0.024356,0.888889,1.906160,-2.922377,-2.100397,0.101378,0.008808,0.004717,0.0186,0.0016,0,0,0,0.021683
1287,197804,96.83,4.83667,11.0233,1.005350,0.0629,0.0856,0.0932,0.0838,0.022946,0.005242,0.007886,-0.0005,-0.0023,0.001741,-0.001986,0.088964,0.087593,1.321586,2.071725,-2.996730,-2.172946,0.133333,0.005800,0.004858,0.0209,0.0018,1,0,1,0.083722
1288,197805,97.24,4.87333,11.1267,1.001416,0.0629,0.0869,0.0949,0.0852,0.016559,0.005342,0.009390,-0.0058,-0.0108,0.001085,-0.002333,0.013719,0.004436,0.724638,0.370941,-2.993405,-2.167835,0.132846,0.004342,0.005533,0.0223,0.0017,1,0,1,0.008377
1289,197806,95.53,4.91000,11.2300,1.027902,0.0641,0.0876,0.0960,0.0865,0.016523,0.005608,0.010853,-0.0062,0.0023,0.001027,-0.001835,-0.016578,-0.018953,0.719424,0.688973,-2.968166,-2.140852,0.121559,0.004333,0.005908,0.0224,0.0011,1,1,1,-0.022186
1290,197807,100.68,4.94667,11.3433,0.976260,0.0673,0.0888,0.0960,0.0858,0.014671,0.005842,0.007669,0.0143,0.0101,0.000850,-0.001500,0.056974,0.055121,0.571429,-0.046361,-3.013233,-2.183320,0.136581,0.006108,0.004458,0.0185,0.0030,1,1,1,0.051132
1291,197808,103.29,4.98333,11.4567,0.960060,0.0701,0.0869,0.0948,0.0843,0.012003,0.005900,0.004566,0.0218,0.0257,0.001002,-0.001832,0.033641,0.025563,0.000000,0.375487,-3.031442,-2.198966,0.144299,0.007392,0.002217,0.0142,0.0026,1,1,1,0.027741
1292,197809,102.54,5.02000,11.5700,0.972258,0.0708,0.0869,0.0942,0.0860,0.012704,0.006542,0.007576,-0.0106,-0.0048,0.000948,-0.002599,-0.005163,-0.007483,0.852273,0.252520,-3.016823,-2.181837,0.145868,0.006767,0.003117,0.0152,0.0009,1,1,1,-0.011705
1293,197810,93.15,5.03667,11.8233,1.062275,0.0785,0.0889,0.0959,0.0889,0.014351,0.006658,0.009023,-0.0200,-0.0205,0.002100,-0.001870,-0.089570,-0.092269,1.126761,0.802127,-2.917466,-2.064139,0.163085,0.012767,0.005117,0.0104,0.0000,0,1,0,-0.096228
1294,197811,94.70,5.05333,12.0767,1.053527,0.0799,0.0903,0.0983,0.0877,0.014089,0.007200,0.004471,0.0189,0.0134,0.003181,-0.001861,0.026771,0.017400,0.417827,0.757607,-2.930667,-2.059436,0.159474,0.012642,0.003083,0.0078,0.0026,0,1,0,0.019571
1295,197812,96.11,5.07000,12.3300,1.045701,0.0864,0.0916,0.0994,0.0898,0.014851,0.007567,0.004451,-0.0130,-0.0133,0.001666,-0.001548,0.016627,0.014264,0.832178,0.534604,-2.942153,-2.053458,0.163474,0.017025,0.004392,0.0034,0.0018,1,0,1,0.009060
1296,197901,99.93,5.11333,12.6533,1.003074,0.0908,0.0925,0.1013,0.0886,0.014388,0.007792,0.008863,0.0191,0.0184,0.001001,-0.001850,0.042697,0.040161,1.513067,-0.643021,-2.972619,-2.066552,0.156981,0.018917,0.002608,-0.0022,0.0039,1,1,0,0.034905
1297,197902,96.28,5.15667,12.9767,1.040775,0.0935,0.0926,0.1008,0.0908,0.012228,0.007767,0.011713,-0.0135,-0.0128,0.000814,-0.001315,-0.028649,-0.036958,1.490515,0.537277,-2.926970,-2.004105,0.161464,0.019192,0.004092,-0.0027,0.0018,0,1,0,-0.036416
1298,197903,101.59,5.20000,13.3000,1.033079,0.0932,0.0937,0.1026,0.0902,0.011670,0.007900,0.010130,0.0129,0.0106,0.000801,-0.001350,0.057361,0.054825,1.201602,0.313143,-2.972286,-2.033181,0.172475,0.016500,0.002900,-0.0030,0.0035,1,1,0,0.049461
1299,197904,101.76,5.24667,13.5267,1.041876,0.0948,0.0938,0.1033,0.0922,0.011570,0.007883,0.011461,-0.0112,-0.0052,0.000647,-0.001558,0.004183,0.002218,1.451187,-1.128094,-2.965024,-2.017952,0.141802,0.015442,0.004200,-0.0026,0.0016,1,1,1,-0.003700
1300,197905,99.08,5.29333,13.7533,1.083142,0.0946,0.0950,0.1047,0.0903,0.014183,0.008008,0.012748,0.0261,0.0228,0.000924,-0.001433,-0.016818,-0.026303,0.780234,0.803308,-2.929480,-1.974649,0.142923,0.012600,0.001875,-0.0043,0.0047,1,1,1,-0.024826
1301,197906,102.91,5.34000,13.9800,1.057864,0.0961,0.0929,0.1038,0.0877,0.012068,0.007550,0.011189,0.0311,0.0269,0.000571,-0.001328,0.040324,0.037792,0.645161,-0.005627,-2.958629,-1.996227,0.151514,0.011433,-0.000825,-0.0084,0.0052,1,1,1,0.032774
1302,197907,103.81,5.39667,14.1967,1.052314,0.0906,0.0920,0.1029,0.0895,0.009678,0.007700,0.011065,-0.0085,-0.0031,0.000708,-0.000954,0.012051,0.009737,1.538462,-0.135795,-2.956780,-1.989553,0.135261,0.003992,0.000667,-0.0011,0.0025,1,1,1,0.004351
1303,197908,109.32,5.45333,14.4133,1.003459,0.0924,0.0923,0.1035,0.0907,0.011569,0.007933,0.009576,-0.0035,0.0006,0.000506,-0.001171,0.061865,0.053222,0.505051,-0.663745,-2.998053,-2.026128,0.145472,0.003933,0.001333,-0.0017,0.0016,1,1,1,0.053932
1304,197909,109.32,5.51000,14.6300,1.013795,0.0952,0.0944,0.1054,0.0927,0.009404,0.008550,0.010840,-0.0122,-0.0179,0.001233,-0.001420,0.001416,-0.000872,1.633166,0.110985,-2.987715,-2.011205,0.144117,0.004700,0.002775,-0.0025,0.0017,1,1,1,-0.007134
1305,197910,101.82,5.55667,14.7067,1.091946,0.1026,0.1013,0.1140,0.1034,0.010210,0.009750,0.008043,-0.0841,-0.0890,0.002589,-0.001255,-0.065560,-0.068517,1.483313,0.548456,-2.908208,-1.934903,0.135430,0.010092,0.012267,0.0008,-0.0021,1,1,1,-0.075310
1306,197911,106.16,5.60333,14.7833,1.083115,0.1170,0.1076,0.1199,0.1009,0.010779,0.009825,0.009309,0.0311,0.0222,0.001558,-0.000845,0.052777,0.043570,0.609013,-0.088657,-2.941586,-1.971449,0.144839,0.021400,0.008667,-0.0161,0.0067,1,1,1,0.042952
1307,197912,107.94,5.65000,14.8600,1.061950,0.1179,0.1074,0.1206,0.1012,0.010514,0.010033,0.010540,0.0057,-0.0108,0.000470,-0.000371,0.018340,0.015892,0.968523,0.128779,-2.949920,-1.982902,0.145459,0.019675,0.008017,-0.0167,0.0062,1,1,1,0.008307
1308,198001,114.16,5.70000,15.0033,1.016955,0.1204,0.1109,0.1242,0.1114,0.011297,0.010000,0.014342,-0.0741,-0.0645,0.001906,-0.000295,0.061308,0.058935,2.158273,0.457001,-2.997135,-2.029331,0.152192,0.019708,0.016317,-0.0090,-0.0005,1,1,1,0.051308
1309,198002,113.66,5.75000,15.1467,1.031930,0.1200,0.1238,0.1357,0.1186,0.010827,0.010717,0.014139,-0.0467,-0.0665,0.001898,-0.000821,0.002611,-0.005574,1.995305,0.002990,-2.984012,-2.015429,0.142772,0.017100,0.021200,-0.0014,0.0052,1,1,1,-0.008106
1310,198003,102.09,5.80000,15.2900,1.093732,0.1286,0.1296,0.1445,0.1239,0.011877,0.012667,0.015209,-0.0315,-0.0062,0.004622,-0.000485,-0.097518,-0.100096,0.690449,-0.328752,-2.867997,-1.898656,0.157300,0.022750,0.023692,-0.0047,0.0057,0,1,0,-0.110185
1311,198004,106.29,5.84667,15.1733,1.051820,0.1520,0.1204,0.1419,0.1076,0.015347,0.011000,0.011236,0.1523,0.1376,0.002746,-0.000265,0.042394,0.039877,0.342857,-2.054777,-2.900299,-1.946634,0.171125,0.041383,0.006108,-0.0444,0.0128,0,1,1,0.031394
1312,198005,111.24,5.89333,15.0567,1.010049,0.1320,0.1099,0.1317,0.1037,0.015052,0.007150,0.009877,0.0419,0.0560,0.001510,-0.000154,0.055560,0.046651,0.569476,-2.431002,-2.937869,-1.999867,0.185142,0.018267,0.001092,-0.0283,0.0062,1,0,1,0.048410
1313,198006,114.24,5.94000,14.9400,0.990183,0.0858,0.1058,0.1271,0.1006,0.015304,0.005892,0.011002,0.0359,0.0341,0.001371,0.000420,0.029722,0.026895,0.453001,-1.234209,-2.956592,-2.034259,0.181306,-0.027075,-0.003083,0.0148,0.0052,1,1,1,0.023830
1314,198007,121.67,5.98333,14.8400,0.918830,0.0707,0.1107,0.1265,0.1074,0.020154,0.006717,0.000000,-0.0476,-0.0429,0.001363,0.000749,0.068200,0.065630,1.803833,-0.772030,-3.012335,-2.103986,0.201621,-0.040517,0.002225,0.0367,0.0033,1,1,1,0.061483
1315,198008,122.38,6.02667,14.7400,0.921520,0.0806,0.1164,0.1315,0.1140,0.019950,0.007608,0.007255,-0.0432,-0.0445,0.001708,0.000818,0.013454,0.006030,1.328904,0.359186,-3.010936,-2.116566,0.184106,-0.029633,0.006883,0.0334,0.0024,1,1,1,0.005846
1316,198009,125.46,6.07000,14.6400,0.921688,0.0913,0.1202,0.1370,0.1185,0.023796,0.008558,0.008403,-0.0262,-0.0237,0.002657,0.000765,0.027935,0.025155,0.218579,1.621926,-3.028628,-2.148229,0.193700,-0.018608,0.009233,0.0272,0.0017,1,1,1,0.019377
1317,198010,127.47,6.10000,14.7000,0.929594,0.1027,0.1231,0.1423,0.1231,0.022769,0.009683,0.009524,-0.0263,-0.0159,0.002191,0.001446,0.017809,0.014742,1.199564,1.261715,-3.039592,-2.160034,0.176424,-0.007217,0.012192,0.0204,0.0000,1,1,1,0.008126
1318,198011,140.52,6.13000,14.7600,0.865162,0.1162,0.1297,0.1464,0.1230,0.021949,0.011442,0.008255,0.0100,0.0017,0.002419,0.001312,0.109910,0.103015,0.431034,1.726207,-3.132155,-2.253429,0.197095,0.006350,0.010250,0.0068,0.0067,1,1,1,0.098468
1319,198012,135.76,6.16000,14.8200,0.891503,0.1373,0.1321,0.1514,0.1199,0.026816,0.012908,0.009357,0.0352,0.0248,0.002951,0.001020,-0.030634,-0.033006,0.643777,0.565638,-3.092812,-2.214911,0.201543,0.025833,0.005592,-0.0174,0.0122,1,1,1,-0.043542
1320,198101,129.55,6.20000,14.7400,0.907239,0.1549,0.1281,0.1503,0.1211,0.028695,0.012517,0.008111,-0.0115,-0.0130,0.001597,7.105859e-04,-0.043370,-0.045036,1.492537,-0.571743,-3.039518,-2.173502,0.195053,0.040558,0.005983,-0.0338,0.0070,1,1,1,-0.055887
1321,198102,131.27,6.24000,14.6600,0.881816,0.1502,0.1335,0.1537,0.1283,0.030009,0.012325,0.010345,-0.0435,-0.0269,0.001531,7.315691e-04,0.021267,0.013492,0.945378,-0.458957,-3.046276,-2.192134,0.201803,0.033342,0.012375,-0.0219,0.0052,1,1,1,0.008942
1322,198103,136.00,6.28000,14.5800,0.924921,0.1479,0.1333,0.1534,0.1248,0.027939,0.011133,0.006826,0.0384,0.0311,0.002076,4.488745e-04,0.038285,0.035426,0.936524,0.529430,-3.075285,-2.233004,0.180372,0.029433,0.008800,-0.0231,0.0085,1,1,1,0.027152
1323,198104,132.81,6.31667,14.7233,0.930594,0.1336,0.1388,0.1556,0.1332,0.027352,0.011408,0.006780,-0.0518,-0.0769,0.000832,4.158480e-04,-0.020211,-0.021967,1.030928,-0.444550,-3.045727,-2.199488,0.172346,0.016667,0.015067,-0.0004,0.0056,1,1,1,-0.031619
1324,198105,132.59,6.35333,14.8667,0.936224,0.1369,0.1432,0.1595,0.1265,0.028845,0.013583,0.007856,0.0622,0.0595,0.000922,-3.183047e-07,0.006539,-0.001124,0.306122,0.595380,-3.038283,-2.188138,0.154610,0.019558,0.006467,-0.0104,0.0167,1,1,0,-0.007044
1325,198106,131.21,6.39000,15.0100,0.950475,0.1630,0.1375,0.1580,0.1304,0.027893,0.012275,0.008909,-0.0179,0.0023,0.000996,-5.702707e-05,-0.008255,-0.011180,0.203459,0.471850,-3.022065,-2.168082,0.146844,0.039225,0.007883,-0.0326,0.0071,1,1,0,-0.020530
1326,198107,130.92,6.43333,15.0967,0.974967,0.1473,0.1438,0.1617,0.1370,0.025590,0.012458,0.011038,-0.0353,-0.0372,0.001103,-3.242940e-04,0.000714,-0.000946,0.507614,0.656276,-3.013094,-2.160110,0.122427,0.017142,0.012017,-0.0103,0.0068,0,1,1,-0.011744
1327,198108,122.79,6.47667,15.1833,1.053354,0.1495,0.1489,0.1634,0.1445,0.026992,0.012925,0.007642,-0.0386,-0.0345,0.001825,-8.086402e-04,-0.055540,-0.063659,0.000000,-0.013540,-2.942269,-2.090279,0.137654,0.013600,0.016975,-0.0050,0.0044,0,0,0,-0.068465
1328,198109,116.18,6.52000,15.2700,1.092379,0.1551,0.1549,0.1692,0.1482,0.021483,0.012250,0.009751,-0.0145,-0.0199,0.002761,-5.421827e-04,-0.050466,-0.053500,-0.202020,-0.595284,-2.880266,-2.029251,0.145806,0.013883,0.018200,-0.0069,0.0067,0,0,0,-0.062716
1329,198110,121.89,6.55667,15.3000,1.089086,0.1470,0.1540,0.1711,0.1384,0.014897,0.011283,0.002146,0.0829,0.0521,0.002078,-8.184993e-04,0.052115,0.048694,0.101215,-0.674533,-2.922636,-2.075266,0.158218,0.002092,0.007125,-0.0086,0.0156,0,0,0,0.040832
1330,198111,126.35,6.59333,15.3300,1.044455,0.1354,0.1422,0.1639,0.1220,0.015673,0.009050,0.003212,0.1410,0.1267,0.001504,-1.017162e-03,0.043827,0.035918,-0.101112,-1.144683,-2.952997,-2.109244,0.134309,-0.011108,-0.009192,-0.0134,0.0202,0,0,0,0.034777
1331,198112,122.55,6.63000,15.3600,1.061143,0.1086,0.1423,0.1655,0.1334,0.011910,0.009042,0.003202,-0.0713,-0.0580,0.000906,-1.279466e-03,-0.027059,-0.029745,0.000000,-1.091841,-2.916914,-2.076752,0.133015,-0.035517,0.001083,0.0248,0.0089,0,0,0,-0.036101
1332,198201,120.40,6.66000,15.1767,1.065894,0.1085,0.1518,0.1710,0.1415,0.010701,0.010233,0.003191,0.0046,-0.0129,0.002522,-1.882769e-03,-0.015367,-0.016874,0.910931,-1.993282,-2.894700,-2.071058,0.122884,-0.031750,0.007483,0.0330,0.0103,0,0,0,-0.025600
1333,198202,113.11,6.69000,14.9933,1.126287,0.1228,0.1527,0.1718,0.1402,0.010506,0.011233,0.003181,0.0182,0.0312,0.001918,-2.061764e-03,-0.050441,-0.059588,0.100301,1.982534,-2.827747,-2.020757,0.133439,-0.015167,0.005192,0.0174,0.0125,0,0,0,-0.061674
1334,198203,111.96,6.72000,14.8100,1.185751,0.1348,0.1458,0.1682,0.1387,0.005548,0.010567,-0.001057,0.0231,0.0306,0.001795,-1.889145e-03,-0.006805,-0.010463,-0.200401,-0.762549,-2.813054,-2.022839,0.122049,-0.002075,0.002533,0.0039,0.0071,0,0,0,-0.017372
1335,198204,116.44,6.75000,14.5967,1.149983,0.1268,0.1446,0.1678,0.1348,0.002924,0.010583,0.004233,0.0373,0.0338,0.001247,-1.933742e-03,0.041550,0.040063,0.000000,-0.879388,-2.847834,-2.076581,0.129770,-0.009508,-0.001500,0.0080,0.0098,0,0,0,0.030967
1336,198205,111.88,6.78000,14.3833,1.190424,0.1270,0.1426,0.1664,0.1358,-0.000958,0.010075,0.009484,0.0034,0.0245,0.000855,-2.117359e-03,-0.029505,-0.039834,0.200803,-0.643446,-2.803450,-2.051359,0.138079,-0.008483,-0.001275,0.0088,0.0068,0,0,0,-0.039580
1337,198206,109.61,6.81000,14.1700,1.201581,0.1209,0.1481,0.1692,0.1412,0.001213,0.010392,0.012526,-0.0223,-0.0468,0.001490,-2.177931e-03,-0.015779,-0.018934,0.200401,-0.336671,-2.778536,-2.045802,0.140801,-0.011075,0.003225,0.0203,0.0069,0,0,0,-0.026171
1338,198207,107.09,6.82333,13.9667,1.206530,0.1247,0.1461,0.1680,0.1352,-0.011552,0.009458,0.005155,0.0501,0.0540,0.000959,-2.062527e-03,-0.020199,-0.022058,0.400000,-0.310992,-2.753322,-2.036994,0.147851,-0.005392,-0.002625,0.0105,0.0109,0,0,0,-0.029657
1339,198208,119.51,6.83667,13.7633,1.082424,0.1135,0.1371,0.1632,0.1254,-0.002858,0.007233,0.002051,0.0781,0.0837,0.006416,-2.222557e-03,0.127402,0.116647,-0.099602,-0.876263,-2.861099,-2.161394,0.173851,-0.013592,-0.010833,0.0119,0.0117,1,0,1,0.120169
1340,198209,120.42,6.85000,13.5600,1.088536,0.0868,0.1294,0.1563,0.1183,0.000551,0.006600,0.002047,0.0618,0.0623,0.002131,-0.001863,0.010496,0.007717,-0.299103,-0.306416,-2.866737,-2.183861,0.159389,-0.034600,-0.015442,0.0315,0.0111,1,0,1,0.003896
1341,198210,133.71,6.85667,13.2533,0.983745,0.0792,0.1212,0.1473,0.1112,0.006558,0.006425,0.003064,0.0634,0.0759,0.006126,-0.001835,0.113863,0.111235,0.200000,-0.890993,-2.970451,-2.311427,0.181730,-0.036550,-0.020275,0.0320,0.0100,1,1,1,0.107438
1342,198211,138.54,6.86333,12.9467,0.938727,0.0771,0.1168,0.1430,0.1125,0.000958,0.006725,-0.002037,-0.0002,0.0201,0.005492,-0.001858,0.045754,0.037554,0.099800,-0.400513,-3.004966,-2.370318,0.182427,-0.033792,-0.018183,0.0354,0.0043,1,1,1,0.039029
