指数代码_IdxCd,交易日期_TrdDt,开盘价(元/点)_OpPr,最高价(元/点)_HiPr,最低价(元/点)_LoPr,收盘价(元/点)_ClPr,成交量_TrdVol,成交金额(元)_TrdSum
300,2013/5/9,2542.37,2543.3,2507.79,2527.79,6024014500,64438292561
300,2013/5/10,2519.52,2546.97,2515.16,2540.84,4881672800,50896689221
300,2013/5/13,2542.41,2547.6,2516.73,2530.77,5409214700,55155093224
300,2013/5/14,2526,2526.14,2479.87,2493.34,5488006400,56144573527
300,2013/5/15,2493.97,2507.43,2491.93,2506.93,4418966000,47578585624
300,2013/5/16,2501.12,2553.06,2487.76,2552.71,7079618200,76830436307
300,2013/5/17,2550.45,2598.71,2547.78,2592.05,8185080100,83599367908
300,2013/5/20,2597.15,2627.62,2590.05,2609.61,8633780300,94059415836
300,2013/5/21,2607.39,2617.4,2594.25,2614.85,7150599400,75837813846
300,2013/5/22,2613.41,2630.07,2603.75,2618.03,7419181700,78224126421
300,2013/5/23,2604.93,2624.08,2579.35,2582.85,8482537000,81359908175
300,2013/5/24,2591.42,2608.35,2572.88,2597.23,6073966900,62831235051
300,2013/5/27,2593.52,2611.97,2589.74,2599.59,6419508000,66701652802
300,2013/5/28,2600.63,2644.36,2585.9,2644.36,8419611200,86756736777
300,2013/5/29,2648.93,2661.23,2640.88,2642.56,7927770900,81953853231
300,2013/5/30,2633.95,2647.44,2623.58,2634.32,7014636800,71045065872
300,2013/5/31,2638.71,2645.57,2604.75,2606.43,6252853300,65904433688
300,2013/6/3,2605.97,2625.94,2596.05,2602.62,5977446800,63008705172
300,2013/6/4,2600.5,2600.5,2556.06,2565.67,6631575000,63139420045
300,2013/6/5,2565.33,2570.03,2545.19,2560.54,4563719300,47367057838
300,2013/6/6,2552.82,2557.68,2525.31,2527.84,5249652900,54448113429
300,2013/6/7,2526.91,2538.89,2475.69,2484.16,6103089400,61366173745
300,2013/6/13,2448.72,2448.72,2375.2,2399.94,6973006600,64081598112
300,2013/6/14,2404.42,2420.36,2396.49,2416.77,5596453400,53686779328
300,2013/6/17,2422.76,2427.53,2394.39,2403.84,5039571100,51983757469
300,2013/6/18,2413.09,2424.2,2393.32,2418.74,4863037900,48792090467
300,2013/6/19,2408.28,2408.28,2366.35,2400.76,5434626000,52979991053
300,2013/6/20,2386.1,2386.1,2320.23,2321.47,5520102000,52171735063
300,2013/6/21,2283.15,2332.84,2269.57,2317.39,5870579800,53486132980
300,2013/6/24,2308.07,2308.07,2164.32,2171.21,8659725900,73731930536
300,2013/6/25,2146.05,2169.21,2023.17,2165.42,10755488200,87090393952
300,2013/6/26,2170.33,2181.02,2131.86,2168.3,7925642600,67298430249
300,2013/6/27,2172.85,2200.21,2153.18,2160.74,7540675300,62927082416
300,2013/6/28,2149.03,2227.46,2139.37,2200.64,7945132700,64106048718
300,2013/7/1,2187.09,2213.97,2166.35,2213.32,5772622700,51874735216
300,2013/7/2,2211.8,2226.11,2191.8,2221.98,6183885000,59632902046
300,2013/7/3,2211.04,2211.04,2169.14,2203.83,6583602200,59536760190
300,2013/7/4,2187.18,2245.91,2176.08,2221.98,7258114500,67189379203
300,2013/7/5,2227.35,2252.03,2225.05,2226.85,6182177500,58424400611
300,2013/7/8,2194.42,2205.21,2162.19,2163.62,5478249300,49288252039
300,2013/7/9,2160.7,2174.79,2149.79,2162.67,4149443300,37246189870
300,2013/7/10,2163.1,2224.14,2157.47,2224.07,6114978100,54373757823
300,2013/7/11,2232.16,2351.22,2232.16,2326.69,12579319200,1.1133E+11
300,2013/7/12,2319.02,2331.99,2274.07,2275.37,8973308200,82064555657
300,2013/7/15,2289.76,2336.04,2274.67,2307.3,7475788400,71796189674
300,2013/7/16,2300.83,2317.85,2281.94,2317.85,6562415700,62085631916
300,2013/7/17,2311.44,2326.93,2281.61,2282.84,6765524800,63229061677
300,2013/7/18,2272.95,2282.43,2241.93,2245.33,5714429200,51937235147
300,2013/7/19,2248.13,2257.92,2188.75,2190.48,7053528200,66179072656
300,2013/7/22,2170.09,2203.06,2159.81,2202.19,5328349500,48872947253
300,2013/7/23,2211.59,2276.74,2206.76,2265.84,7480973100,69255423111
300,2013/7/24,2253.38,2265.58,2217.19,2249.15,6959230700,69279825849
300,2013/7/25,2255.22,2268.84,2227.85,2237.68,6577431600,60558362762
300,2013/7/26,2226.43,2238.42,2209.81,2224.01,4894109800,45636069902
300,2013/7/29,2205.08,2205.08,2169.02,2175.97,5460092500,49624613440
300,2013/7/30,2184.01,2221.59,2162.98,2189.39,5519362300,50907227289
300,2013/7/31,2211.75,2235.38,2187.21,2193.02,4832705500,46723493389
300,2013/8/1,2206,2245.56,2200.63,2245.36,6260399700,58944765673
300,2013/8/2,2263.49,2274.71,2244.25,2247.26,6089089300,58459999450
300,2013/8/5,2249.98,2278.33,2243.22,2278.33,5534215100,53623068581
300,2013/8/6,2270.67,2302.48,2256.72,2293.64,7374689500,68993574807
300,2013/8/7,2292.38,2313.88,2276.86,2280.62,7304869500,69560482114
300,2013/8/8,2277.25,2297.63,2267.07,2276.78,5309843000,52710276666
300,2013/8/9,2288.51,2301.59,2258.33,2286.01,6460001700,62663979060
300,2013/8/12,2296.22,2352.89,2293.18,2352.79,9786321600,94038910336
300,2013/8/13,2352.88,2360.83,2340.73,2359.07,7839363600,71178520240
300,2013/8/14,2362.62,2386.6,2340.83,2349.08,7594212800,71338219589
300,2013/8/15,2348.84,2362.09,2319.78,2321.58,6195185300,59411203587
300,2013/8/16,2314.26,2423.08,2295.02,2304.14,12036956300,1.04027E+11
300,2013/8/19,2286.2,2340.19,2284.08,2331.43,7248322400,67064925390
300,2013/8/20,2325.86,2353.41,2303.67,2312.47,7308634500,67589707172
300,2013/8/21,2320.58,2321.64,2291.05,2308.59,5500738400,50886495497
300,2013/8/22,2302.67,2329.14,2297.02,2303.93,5533810400,51686310590
300,2013/8/23,2314.87,2321.04,2251.92,2286.93,6896713300,65459845296
300,2013/8/26,2294.76,2336.38,2288.5,2335.62,7037104300,66541009856
300,2013/8/27,2332.8,2345.11,2322.46,2340.88,6599033300,62575377643
300,2013/8/28,2326.1,2345.36,2307.04,2328.06,8925617400,80965562365
300,2013/8/29,2338.56,2342.32,2308.14,2318.31,6608541500,59719882399
300,2013/8/30,2315.91,2334.41,2303.61,2313.91,8765451500,76695994654
300,2013/9/2,2319.96,2329.87,2297.45,2320.34,7951024900,73575869316
300,2013/9/3,2326.23,2354.86,2321.3,2354.5,8055400500,72663978650
300,2013/9/4,2352.54,2360.66,2345.44,2350.7,7872576300,68509013842
300,2013/9/5,2350.93,2351.22,2336.75,2341.74,6295138300,59606065186
300,2013/9/6,2336.77,2361.18,2335.93,2357.78,7334011600,63916893626
300,2013/9/9,2374.26,2449.25,2372.69,2440.61,14988964000,1.273E+11
300,2013/9/10,2446.45,2475.2,2435.83,2474.89,15485599200,1.30648E+11
300,2013/9/11,2483.79,2504.47,2471.62,2482.89,16691497400,1.4283E+11
300,2013/9/12,2480.47,2527.38,2469.72,2507.45,14517317500,1.26116E+11
300,2013/9/13,2502.54,2515.78,2481.45,2488.9,11077504900,98275004927
300,2013/9/16,2501.08,2503.69,2467.13,2478.39,10538328200,97043842349
300,2013/9/17,2480.81,2481.71,2426.46,2427.32,9945998200,93115107921
300,2013/9/18,2426.04,2439.63,2407.24,2432.51,7104075900,69341324599
300,2013/9/23,2441.52,2473.16,2439.99,2472.29,8012835200,80920687856
300,2013/9/24,2470.72,2470.75,2420.09,2443.89,9785301300,96769831421
300,2013/9/25,2440.84,2455.04,2423.28,2429.03,9051841800,89119216662
300,2013/9/26,2422.63,2422.63,2382.53,2384.44,8623677000,84183923178
300,2013/9/27,2382.22,2402.2,2379.86,2394.97,6597150800,66383990191
300,2013/9/30,2406.2,2415.07,2397.22,2409.04,5951399200,60990141884
300,2013/10/8,2406.41,2446.7,2392.57,2441.81,8478550600,84229908920
300,2013/10/9,2432.94,2453.75,2424.77,2453.58,7627764500,76128340887
300,2013/10/10,2455.64,2455.98,2422.02,2429.32,9032970600,89468020274
300,2013/10/11,2442.36,2471.16,2439.63,2468.51,9338826100,91811541654
300,2013/10/14,2472.27,2483.13,2462.55,2472.54,10008130100,99109155920
300,2013/10/15,2475.32,2479.13,2449.42,2467.52,8917349600,86100822006
300,2013/10/16,2459.08,2459.08,2409.72,2421.37,8897983400,83150844984
300,2013/10/17,2432.64,2440.92,2407.78,2413.33,7122247400,67722892391
300,2013/10/18,2415.12,2435.71,2410.6,2426.05,6029163000,59138754367
300,2013/10/21,2431.91,2472.78,2423.56,2471.32,8490979500,82223144817
300,2013/10/22,2470.26,2470.26,2439.86,2445.89,9070302900,83412053857
300,2013/10/23,2451.56,2474.37,2412.48,2418.49,9154535500,83286778556
300,2013/10/24,2412.24,2422.94,2395.47,2400.51,6456082100,60427235951
300,2013/10/25,2400.52,2413.33,2353.99,2368.56,7707018200,70778094834
300,2013/10/28,2372.57,2377.25,2351.86,2365.95,6287615200,56602098405
300,2013/10/29,2369.22,2408.62,2327.9,2372.05,10673783300,91741559592
300,2013/10/30,2371.85,2407.85,2365.51,2407.47,9217812600,75735067216
300,2013/10/31,2398.39,2398.39,2370.23,2373.72,8273696400,70393879838
300,2013/11/1,2373.96,2395.01,2365.15,2384.96,6305576200,57820026665
300,2013/11/4,2397.21,2404.9,2376.36,2380.45,5179846100,48959462043
300,2013/11/5,2366.88,2385.69,2343.8,2383.77,6208448800,56935549943
300,2013/11/6,2371.32,2383.54,2352.79,2353.57,6377666300,59536872794
300,2013/11/7,2351.87,2356.67,2328.25,2340.55,5482174700,50942569626
300,2013/11/8,2329.08,2342.67,2306.04,2307.95,5378850800,48564999878
300,2013/11/11,2305.94,2325.23,2295,2315.89,4573945700,42566548184
300,2013/11/12,2319.36,2342.53,2316.6,2340,5268754500,49854763423
300,2013/11/13,2325.36,2325.56,2287.55,2288.12,5984883100,53183050105
300,2013/11/14,2291.27,2305.7,2279.01,2304.5,5731035600,51945077793
300,2013/11/15,2306.55,2377.21,2306.55,2350.73,8639177100,83147858433
300,2013/11/18,2367.88,2429.57,2361.04,2428.9,11003463300,1.0855E+11
300,2013/11/19,2427.93,2427.93,2405.08,2412.16,7864829600,79884936328
300,2013/11/20,2428.77,2435.43,2406.42,2424.85,7229180100,67741428196
300,2013/11/21,2412.45,2415.38,2382.88,2409.99,8770667700,82220527035
300,2013/11/22,2415.29,2419,2393.58,2397.96,7500067500,70052206585
300,2013/11/25,2385.78,2418.85,2380.69,2388.63,6614473400,63811265014
300,2013/11/26,2387.83,2399.02,2380.41,2387.42,5918586400,53334204356
300,2013/11/27,2386.36,2422.81,2383.78,2414.48,7529408800,70744775407
300,2013/11/28,2419.15,2460.56,2417.24,2439.53,9066040600,86852445384
300,2013/11/29,2442.68,2446.39,2432.39,2438.94,6180374600,61907374173
300,2013/12/2,2423.97,2464.86,2397.01,2418.79,11965512300,1.12922E+11
300,2013/12/3,2410.69,2448.33,2406.66,2442.78,7445575200,72045234174
300,2013/12/4,2439.82,2486.64,2434.69,2475.14,10265023500,94783931336
300,2013/12/5,2476.45,2481.75,2460.58,2468.2,7770893200,72999931131
300,2013/12/6,2463.04,2470.81,2445.62,2452.29,6611408900,64843207895
300,2013/12/9,2460.03,2468.95,2445.94,2450.87,5716488400,57634539131
300,2013/12/10,2456.23,2466.66,2444.53,2453.32,6694142400,61236728790
300,2013/12/11,2440.5,2440.5,2400.74,2412.76,6807514400,62808851026
300,2013/12/12,2406.77,2423.31,2402.77,2410.01,5014771900,47481447335
300,2013/12/13,2388.66,2416.26,2386.25,2406.64,5150119600,47583527668
300,2013/12/16,2408.68,2412.73,2367.43,2367.92,6458167400,62107893611
300,2013/12/17,2369.26,2373.29,2351.18,2356.38,4848389100,46306075570
300,2013/12/18,2356.7,2368.58,2350.45,2357.23,4001520700,39675269794
300,2013/12/19,2366.2,2370.99,2331.19,2332.41,4809568000,45148866928
300,2013/12/20,2335.05,2338.88,2278.1,2278.14,6520420700,60862129503
300,2013/12/23,2283.8,2295.76,2259.57,2284.6,4558028500,44415342954
300,2013/12/24,2291.13,2312.83,2270.24,2288.25,4559916800,45173191422
300,2013/12/25,2291.75,2305.61,2281.6,2305.11,4400532600,41202984186
300,2013/12/26,2299.97,2301.49,2263.92,2265.33,5149756300,48603013700
300,2013/12/27,2268.53,2315.18,2264.39,2303.48,5338915700,51197946376
300,2013/12/30,2313.38,2316.62,2295.64,2299.46,4841430800,46156442661
300,2013/12/31,2289.01,2333.07,2287.12,2330.03,5663107000,57026486218
300,2014/1/2,2323.43,2325.99,2310.65,2321.98,4519429100,49012211124
300,2014/1/3,2311.97,2314.84,2280.89,2290.78,5978264500,57739709924
300,2014/1/6,2286.37,2286.37,2229.33,2238.64,6630040300,59979360128
300,2014/1/7,2222.31,2246.79,2218.65,2238,4375310300,42565648108
300,2014/1/8,2240.64,2262.58,2228.42,2241.91,5134885400,50691488898
300,2014/1/9,2236.97,2258.89,2220.8,2222.22,5598704100,54399491333
300,2014/1/10,2216.52,2224.49,2200.22,2204.85,5416929300,47572309533
300,2014/1/13,2207,2222.07,2183.6,2193.68,5012277200,46123003754
300,2014/1/14,2192.84,2214.12,2179.91,2212.85,5404994700,46785099888
300,2014/1/15,2210.02,2215.9,2193.8,2208.94,4896239500,45755914348
300,2014/1/16,2209.45,2227.26,2201.56,2211.84,5229890200,49842784005
300,2014/1/17,2203.82,2205.97,2175.88,2178.49,5027315500,46268159163
300,2014/1/20,2173.65,2182.46,2156.46,2165.99,4056015400,39157227541
300,2014/1/21,2168.42,2197.92,2168.42,2187.41,4030624700,38590992772
300,2014/1/22,2190.43,2244.13,2187.53,2243.8,7064137500,64803357078
300,2014/1/23,2242.24,2248.92,2228.06,2231.89,5634595100,55726417393
300,2014/1/24,2225.76,2257.36,2222.89,2245.68,6116767000,59563444873
300,2014/1/27,2233.01,2233.23,2211.8,2215.92,7034424600,63503992484
300,2014/1/28,2220.78,2233.26,2205.97,2219.86,5326913000,49408754555
300,2014/1/29,2225.71,2233.06,2219.93,2227.78,5022271700,48788682770
300,2014/1/30,2223.16,2223.16,2200.22,2202.45,4363230400,43475960839
300,2014/2/7,2187.34,2212.5,2177.12,2212.48,5045931500,49597106433
300,2014/2/10,2221.54,2270.19,2221.54,2267.53,8306571600,81103244127
300,2014/2/11,2267.74,2296.52,2262.6,2285.56,9922982900,92688969126
300,2014/2/12,2286.19,2294.32,2276.44,2291.25,7659216100,73487379679
300,2014/2/13,2288.45,2307.47,2278.26,2279.55,9621778900,87352124305
300,2014/2/14,2278.4,2295.85,2274.43,2295.57,6708299700,64613327719
300,2014/2/17,2308.79,2315.58,2293.55,2311.65,8783166600,86871352624
300,2014/2/18,2310.31,2310.31,2276.11,2282.44,8704974300,88107267954
300,2014/2/19,2280.93,2317.42,2274.15,2308.66,9935256100,88341900374
300,2014/2/20,2314.09,2331.7,2286.2,2287.44,10643953300,91771595713
300,2014/2/21,2284.03,2287.87,2250.65,2264.29,7636899300,69908188663
300,2014/2/24,2246.72,2246.72,2194.16,2214.51,8921593900,79599146389
300,2014/2/25,2216.51,2225.21,2150.09,2157.91,9323755100,88306571728
300,2014/2/26,2147.74,2164.7,2137.08,2163.41,7799329700,68640581126
300,2014/2/27,2170.81,2180.06,2150.14,2154.11,9010429600,81587999653
300,2014/2/28,2149.45,2180.47,2133.55,2178.97,7666805700,70216798972
300,2014/3/3,2173.91,2194.22,2167.91,2190.37,8207231400,69408739897
300,2014/3/4,2183.86,2188.6,2161.59,2184.27,7306925000,64691438035
300,2014/3/5,2187.35,2189.09,2159.59,2163.98,6133201500,55669679402
300,2014/3/6,2159.4,2181.43,2136.45,2173.63,6909376700,61495023657
300,2014/3/7,2170.04,2189.39,2161.44,2168.36,6426517700,58693177974
300,2014/3/10,2149.68,2149.68,2095.07,2097.79,7141640700,63086412572
300,2014/3/11,2092.61,2118.79,2088.73,2108.66,5762124300,53075782462
300,2014/3/12,2102.8,2130.59,2090.76,2114.13,7006974700,60115239174
300,2014/3/13,2119.55,2149.44,2115.99,2140.33,6922602800,59163094375
300,2014/3/14,2129.87,2140.38,2109.57,2122.84,5861773700,49805247510
300,2014/3/17,2132.79,2143.2,2118.95,2143.04,5240944500,47571288733
300,2014/3/18,2146.12,2152.46,2134.92,2138.13,5535413200,54188441365
300,2014/3/19,2131.28,2131.28,2101.28,2120.87,5930390500,55283943974
300,2014/3/20,2116.18,2134.79,2086.5,2086.97,6763128500,58951601970
300,2014/3/21,2079.87,2163.22,2077.76,2158.8,10402480700,83560511769
300,2014/3/24,2161.9,2186.73,2150.87,2176.55,10449198400,81203913733
300,2014/3/25,2170.78,2191.49,2164.67,2174.44,8687751000,67548473561
300,2014/3/26,2181.23,2186.08,2165.22,2171.05,5827617600,50116023097
300,2014/3/27,2168.34,2186.89,2146.92,2155.71,7127513200,62175860350
300,2014/3/28,2154.51,2172.67,2144.58,2151.97,7008607300,60123341093
300,2014/3/31,2156.05,2165.25,2134.42,2146.3,5545748800,48105020054
300,2014/4/1,2143.72,2170.09,2141.15,2163.11,4886640300,43659064291
300,2014/4/2,2166.07,2182.68,2164.01,2180.73,6503925700,56777151867
300,2014/4/3,2188.64,2196.14,2160.75,2165.01,7153603200,57708859685
300,2014/4/4,2157.98,2186.15,2155.28,2185.47,4794588800,43912624261
300,2014/4/8,2179.92,2243.97,2178.91,2237.32,9721911700,85692893370
300,2014/4/9,2239.79,2246.79,2228.99,2238.62,6635726800,61178630422
300,2014/4/10,2241.45,2290.74,2229.51,2273.76,11454540500,1.01617E+11
300,2014/4/11,2269.57,2281.11,2261.13,2270.67,9061589700,86154853765
300,2014/4/14,2267.94,2275.83,2255.46,2268.61,6226499800,60254151500
300,2014/4/15,2261.41,2261.47,2225.68,2229.46,6821813000,62599115638
300,2014/4/16,2223.47,2245.32,2221.15,2232.53,5167801000,47770218198
300,2014/4/17,2238.78,2241.62,2221.95,2224.8,4833362800,45096433749
300,2014/4/18,2215.88,2228.77,2203.05,2224.48,5075799500,45709617096
300,2014/4/21,2209.94,2231.71,2186.76,2187.25,5627828000,51856112765
300,2014/4/22,2184.02,2196.85,2165.07,2196.8,5709469400,52351993061
